Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.15266060829162598, 0.7337713241577148, 9.17879276585154e-07]","[0.38411128520965576, 0.7665441036224365, -0.053644321858882904]","[0.5729244351387024, 0.6971408724784851, -0.031053008511662483]","[0.7015430927276611, 0.6113994717597961, -0.015245867893099785]","[0.8151286244392395, 0.5593798160552979, 0.0033250318374484777]","[0.5571352243423462, 0.45983484387397766, 0.10218645632266998]","[0.6771058440208435, 0.3428029417991638, 0.10898177325725555]","[0.74090975522995, 0.2634046673774719, 0.09975302219390869]","[0.7987905144691467, 0.18726933002471924, 0.08641179651021957]","[0.47327902913093567, 0.3945488929748535, 0.09763798862695694]","[0.5493656992912292, 0.21817874908447266, 0.07545289397239685]","[0.6119021773338318, 0.10482794046401978, 0.03246322646737099]","[0.6593115329742432, -0.00458332896232605, 0.00796134676784277]","[0.3712448477745056, 0.3775347173213959, 0.07578146457672119]","[0.40454819798469543, 0.2641671299934387, -0.017421919852495193]","[0.3583909273147583, 0.4077523350715637, -0.062071412801742554]","[0.33658361434936523, 0.5006974935531616, -0.05980274826288223]","[0.2536807656288147, 0.37721145153045654, 0.05095057934522629]","[0.29089033603668213, 0.28805238008499146, -0.042162053287029266]","[0.2738151252269745, 0.388927161693573, -0.07143833488225937]","[0.27565866708755493, 0.4756706655025482, -0.0713440552353859]"
"[0.41881033778190613, 0.9193736910820007, 8.638286885798152e-07]","[0.5966324806213379, 0.8292675614356995, -0.07050865888595581]","[0.6877542734146118, 0.6563937664031982, -0.09091738611459732]","[0.7710939645767212, 0.5277751088142395, -0.10677682608366013]","[0.8480318188667297, 0.4541156589984894, -0.11559627950191498]","[0.5805755257606506, 0.49764373898506165, -0.09066175669431686]","[0.6317550539970398, 0.30800551176071167, -0.13873378932476044]","[0.6681324243545532, 0.19382578134536743, -0.16186340153217316]","[0.6909453272819519, 0.0867481529712677, -0.18372204899787903]","[0.45638567209243774, 0.500974714756012, -0.09419658780097961]","[0.39374884963035583, 0.32981687784194946, -0.18796192109584808]","[0.35848525166511536, 0.20865905284881592, -0.23812757432460785]","[0.31842583417892456, 0.09501001238822937, -0.2649226188659668]","[0.3449901044368744, 0.564490020275116, -0.09947679936885834]","[0.32238566875457764, 0.538142740726471, -0.19375655055046082]","[0.3864864706993103, 0.6668519377708435, -0.1961040049791336]","[0.4375799894332886, 0.7432752251625061, -0.17697155475616455]","[0.26011818647384644, 0.6609858274459839, -0.11154546588659286]","[0.258506178855896, 0.6624074578285217, -0.18318451941013336]","[0.3270755112171173, 0.7464537620544434, -0.1847509890794754]","[0.3839232325553894, 0.7903127074241638, -0.17236573994159698]"
"[0.5050163269042969, 0.9186359643936157, 1.3304038475325797e-06]","[0.6443333625793457, 0.828539252281189, -0.07852436602115631]","[0.7156982421875, 0.6276872754096985, -0.10654204338788986]","[0.765958845615387, 0.48879438638687134, -0.13405148684978485]","[0.8316197395324707, 0.3989371359348297, -0.15527251362800598]","[0.5855498909950256, 0.4809143543243408, -0.10762258619070053]","[0.6045446991920471, 0.2854475677013397, -0.17957305908203125]","[0.6177505850791931, 0.16413569450378418, -0.21345438063144684]","[0.6224444508552551, 0.05616426467895508, -0.238599956035614]","[0.4566505551338196, 0.49955853819847107, -0.12093107402324677]","[0.36188265681266785, 0.3230630159378052, -0.25602900981903076]","[0.3082543909549713, 0.1900184154510498, -0.3245335519313812]","[0.2559630870819092, 0.07352811098098755, -0.35399529337882996]","[0.352043479681015, 0.5746383666992188, -0.13773368299007416]","[0.36147063970565796, 0.5634629726409912, -0.2829330861568451]","[0.4371762275695801, 0.6828633546829224, -0.2939060926437378]","[0.4799984097480774, 0.7468843460083008, -0.26534199714660645]","[0.281438946723938, 0.6711381673812866, -0.16096583008766174]","[0.32369253039360046, 0.7162379026412964, -0.27160704135894775]","[0.40259501338005066, 0.8004065752029419, -0.2825719714164734]","[0.4446151852607727, 0.821740984916687, -0.26716116070747375]"
"[0.4269208014011383, 0.9290827512741089, 9.176276876132761e-07]","[0.577238917350769, 0.8279377222061157, -0.09476175159215927]","[0.6787238121032715, 0.6167590618133545, -0.10798615217208862]","[0.7280133962631226, 0.4468984007835388, -0.1130690723657608]","[0.7638508677482605, 0.30568867921829224, -0.11655600368976593]","[0.4927974343299866, 0.4752468764781952, -0.05347269028425217]","[0.4970078766345978, 0.2832299470901489, -0.08387845754623413]","[0.49998313188552856, 0.16864725947380066, -0.10208719223737717]","[0.49672964215278625, 0.06267103552818298, -0.11886492371559143]","[0.3826696276664734, 0.4977746903896332, -0.046948812901973724]","[0.28506070375442505, 0.30901390314102173, -0.09570953994989395]","[0.24070703983306885, 0.1882520616054535, -0.134271502494812]","[0.1858263611793518, 0.078823983669281, -0.15587812662124634]","[0.299885094165802, 0.5689045190811157, -0.05141120404005051]","[0.2503463625907898, 0.5070430040359497, -0.15194018185138702]","[0.32710570096969604, 0.634681761264801, -0.18544377386569977]","[0.3809497356414795, 0.7138028144836426, -0.18079470098018646]","[0.24029949307441711, 0.6629334092140198, -0.06177761033177376]","[0.21542996168136597, 0.6403182744979858, -0.15931318700313568]","[0.2880289554595947, 0.7235696315765381, -0.18397080898284912]","[0.35603082180023193, 0.7757934331893921, -0.18239502608776093]"
"[0.6127434968948364, 0.9201704263687134, 6.839925958956883e-07]","[0.7038655281066895, 0.7597720623016357, -0.0574522539973259]","[0.6952632069587708, 0.538697361946106, -0.05305858328938484]","[0.6821826100349426, 0.38017189502716064, -0.05254358798265457]","[0.7099921703338623, 0.26559537649154663, -0.050827380269765854]","[0.4731443524360657, 0.46753424406051636, 0.008819112554192543]","[0.4053976833820343, 0.3051382303237915, -0.010502921417355537]","[0.35566067695617676, 0.2120693176984787, -0.02666526287794113]","[0.30749353766441345, 0.13167402148246765, -0.04095872491598129]","[0.38994187116622925, 0.5260223746299744, 0.00149082753341645]","[0.2677135765552521, 0.37717756628990173, -0.03558913245797157]","[0.19545814394950867, 0.27054363489151, -0.07093872874975204]","[0.1228722631931305, 0.18099114298820496, -0.09115616232156754]","[0.3393810987472534, 0.6171561479568481, -0.016901308670639992]","[0.26897621154785156, 0.5445855259895325, -0.10581576079130173]","[0.3841519355773926, 0.6314112544059753, -0.1328553557395935]","[0.4634968340396881, 0.6932976245880127, -0.12341433763504028]","[0.3017541170120239, 0.7236775159835815, -0.03911581262946129]","[0.2452232837677002, 0.6562014818191528, -0.11638034880161285]","[0.33441969752311707, 0.6953710317611694, -0.12973865866661072]","[0.41663551330566406, 0.7289638519287109, -0.12202330678701401]"
"[0.6367093920707703, 0.9067956209182739, 2.5724154966155766e-06]","[0.6960811614990234, 0.7432074546813965, -0.12598681449890137]","[0.6970573663711548, 0.5653536319732666, -0.19706851243972778]","[0.6914453506469727, 0.40574032068252563, -0.25917187333106995]","[0.7420225143432617, 0.291317880153656, -0.3187634348869324]","[0.4657944440841675, 0.48233819007873535, -0.07863644510507584]","[0.38357070088386536, 0.30396997928619385, -0.12410642206668854]","[0.33661648631095886, 0.20790982246398926, -0.1565147340297699]","[0.30264607071876526, 0.1251147985458374, -0.1812184453010559]","[0.3744635581970215, 0.5520600080490112, -0.057332638651132584]","[0.20841944217681885, 0.4420052170753479, -0.10748166590929031]","[0.10858011245727539, 0.3789551258087158, -0.14187069237232208]","[0.024173587560653687, 0.31170621514320374, -0.16078998148441315]","[0.3316057026386261, 0.6519679427146912, -0.0488722026348114]","[0.1924700140953064, 0.5766164660453796, -0.13838332891464233]","[0.27934685349464417, 0.6456050872802734, -0.15916629135608673]","[0.36427605152130127, 0.6973012685775757, -0.1469772607088089]","[0.3275894224643707, 0.7608491778373718, -0.04987890645861626]","[0.2328583151102066, 0.7313369512557983, -0.13727577030658722]","[0.2966780662536621, 0.7695870399475098, -0.15061786770820618]","[0.3714159429073334, 0.7966434955596924, -0.13903175294399261]"
"[0.4378691017627716, 0.9260884523391724, 2.8966377385586384e-07]","[0.5717809200286865, 0.7938278913497925, -0.04697180539369583]","[0.6493412852287292, 0.581443727016449, -0.04158177971839905]","[0.70883709192276, 0.4337341785430908, -0.039531927555799484]","[0.7835954427719116, 0.3482963442802429, -0.038955479860305786]","[0.4889702796936035, 0.45293793082237244, -0.006074197124689817]","[0.4902489185333252, 0.2727510929107666, -0.029358191415667534]","[0.4840741753578186, 0.17186444997787476, -0.046553123742341995]","[0.4716387391090393, 0.07493755221366882, -0.06323089450597763]","[0.389407217502594, 0.4775518476963043, -0.018610648810863495]","[0.31706610321998596, 0.2964211702346802, -0.060806963592767715]","[0.27651089429855347, 0.1805623471736908, -0.09717106074094772]","[0.2319793403148651, 0.06965136528015137, -0.11988340318202972]","[0.3071098327636719, 0.5451143383979797, -0.039671216160058975]","[0.25946083664894104, 0.46195363998413086, -0.12244739383459091]","[0.3330921232700348, 0.575123131275177, -0.1478930115699768]","[0.39046934247016907, 0.6512084007263184, -0.1433338224887848]","[0.23545074462890625, 0.6298932433128357, -0.06350149214267731]","[0.18840748071670532, 0.5536441802978516, -0.13196252286434174]","[0.24698659777641296, 0.6157351732254028, -0.14260444045066833]","[0.31113767623901367, 0.6666680574417114, -0.13775965571403503]"
"[0.5813350081443787, 0.9172654151916504, 9.573062698109425e-07]","[0.6891536116600037, 0.7768367528915405, -0.10470953583717346]","[0.7077019214630127, 0.5478447675704956, -0.12793323397636414]","[0.6963453888893127, 0.3691118061542511, -0.14134769141674042]","[0.6824508905410767, 0.21389466524124146, -0.1534096747636795]","[0.49389100074768066, 0.47768864035606384, -0.06418157368898392]","[0.4208242893218994, 0.2989533543586731, -0.09854939579963684]","[0.37319713830947876, 0.1895192265510559, -0.1173485815525055]","[0.3244917690753937, 0.09087619185447693, -0.13412567973136902]","[0.3997911810874939, 0.5384707450866699, -0.05384613946080208]","[0.2285367250442505, 0.4013689160346985, -0.10929249972105026]","[0.13618239760398865, 0.31025388836860657, -0.14608249068260193]","[0.04139518737792969, 0.2278389185667038, -0.16453154385089874]","[0.3466103672981262, 0.6387563347816467, -0.05540582165122032]","[0.275480717420578, 0.59386146068573, -0.16167129576206207]","[0.39995092153549194, 0.68979412317276, -0.1931803822517395]","[0.48737624287605286, 0.7453294992446899, -0.18600694835186005]","[0.3242603540420532, 0.7468915581703186, -0.06286471337080002]","[0.2875407934188843, 0.731515645980835, -0.1643688678741455]","[0.3856929540634155, 0.7899640202522278, -0.18767762184143066]","[0.46994930505752563, 0.8150618076324463, -0.18455883860588074]"
"[0.14924603700637817, 0.7268768548965454, 1.0356860684623825e-06]","[0.3164350986480713, 0.7499788999557495, -0.0652938261628151]","[0.5151959657669067, 0.6723098158836365, -0.08084778487682343]","[0.6721063852310181, 0.6342663764953613, -0.09944909065961838]","[0.7941670417785645, 0.657089352607727, -0.11942506581544876]","[0.4905517101287842, 0.45013105869293213, -0.027939260005950928]","[0.6050344109535217, 0.32442253828048706, -0.0696559026837349]","[0.6763296127319336, 0.2408909797668457, -0.09717326611280441]","[0.7334902286529541, 0.16489362716674805, -0.11855046451091766]","[0.40210849046707153, 0.39405035972595215, -0.03830314055085182]","[0.4711592197418213, 0.22930806875228882, -0.0931289866566658]","[0.5252759456634521, 0.12650778889656067, -0.1314821094274521]","[0.5689031481742859, 0.027336150407791138, -0.1513882279396057]","[0.2976376414299011, 0.38391995429992676, -0.05907163396477699]","[0.3176419734954834, 0.2903726100921631, -0.1625985950231552]","[0.2820388078689575, 0.4216425120830536, -0.1898985505104065]","[0.26346611976623535, 0.5164441466331482, -0.1782715916633606]","[0.18471598625183105, 0.40111666917800903, -0.0837477371096611]","[0.1910836398601532, 0.34904494881629944, -0.1768452376127243]","[0.1870802640914917, 0.4515005648136139, -0.19500313699245453]","[0.19238349795341492, 0.5401543974876404, -0.186966210603714]"
"[0.21029308438301086, 0.7759073972702026, 6.402785857062554e-07]","[0.38022786378860474, 0.7614859938621521, -0.054431814700365067]","[0.5673455595970154, 0.650936484336853, -0.055536795407533646]","[0.7031962275505066, 0.5828614234924316, -0.05851711705327034]","[0.8152052164077759, 0.5638493895530701, -0.06239023432135582]","[0.5226697325706482, 0.453472763299942, -0.01032282691448927]","[0.631547749042511, 0.32583045959472656, -0.03184228017926216]","[0.6935778856277466, 0.24255500733852386, -0.04947226867079735]","[0.7479711771011353, 0.16323676705360413, -0.06737027317285538]","[0.42996838688850403, 0.41107600927352905, -0.020113104954361916]","[0.4848051369190216, 0.2453165352344513, -0.05636494979262352]","[0.526557445526123, 0.14299991726875305, -0.08906225115060806]","[0.5603339076042175, 0.04102581739425659, -0.11056182533502579]","[0.3259294629096985, 0.40907713770866394, -0.03923200070858002]","[0.35260921716690063, 0.32118484377861023, -0.1192740723490715]","[0.33511003851890564, 0.45584094524383545, -0.1396801471710205]","[0.3253328800201416, 0.5459036827087402, -0.13242270052433014]","[0.2189120054244995, 0.4276779592037201, -0.062270551919937134]","[0.24504366517066956, 0.35300517082214355, -0.1310497671365738]","[0.2500980794429779, 0.4442081153392792, -0.13943259418010712]","[0.2614630460739136, 0.5218664407730103, -0.13286446034908295]"
