Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.42530980706214905, 0.36862123012542725, -1.5084962114997325e-06]","[0.4463037848472595, 0.3586512506008148, -0.020286643877625465]","[0.4478253424167633, 0.3463243246078491, -0.0768987238407135]","[0.47910934686660767, 0.3234371244907379, -0.13658998906612396]","[0.5184125304222107, 0.27110975980758667, -0.19429947435855865]","[0.4236358404159546, 0.17686209082603455, -0.16623589396476746]","[0.6648784875869751, 0.1791013777256012, -0.2542599141597748]","[0.7767456769943237, 0.293683260679245, -0.2830594480037689]","[0.8323063850402832, 0.39812377095222473, -0.2917744517326355]","[0.4491911828517914, 0.12356917560100555, -0.19931048154830933]","[0.7165395021438599, 0.15504759550094604, -0.2985750734806061]","[0.8266185522079468, 0.31595379114151, -0.29779309034347534]","[0.8791553974151611, 0.4411901831626892, -0.28177422285079956]","[0.4889647662639618, 0.09821993112564087, -0.2279597967863083]","[0.7388248443603516, 0.1452254354953766, -0.33288079500198364]","[0.8479828834533691, 0.2972436845302582, -0.3027249872684479]","[0.8972194194793701, 0.40936338901519775, -0.2585218846797943]","[0.5399194955825806, 0.10186250507831573, -0.256274551153183]","[0.7420616149902344, 0.14591820538043976, -0.3371456265449524]","[0.8221825957298279, 0.24390412867069244, -0.31924131512641907]","[0.8564188480377197, 0.3152325749397278, -0.2864704728126526]"
"[0.5185585021972656, 0.16951608657836914, 1.3362514437176287e-06]","[0.6262584328651428, 0.20686981081962585, -0.006682392209768295]","[0.7453316450119019, 0.2631641626358032, -0.026711443439126015]","[0.8110222816467285, 0.35028719902038574, -0.05157168209552765]","[0.8449444770812988, 0.429409384727478, -0.07144928723573685]","[0.8510057926177979, 0.16952906548976898, -0.026372719556093216]","[0.9003864526748657, 0.3309175968170166, -0.07541841268539429]","[0.9056825041770935, 0.4416391849517822, -0.1084989532828331]","[0.8993058800697327, 0.5248603820800781, -0.12740373611450195]","[0.8293826580047607, 0.17430759966373444, -0.04860486835241318]","[0.8859594464302063, 0.3407437801361084, -0.09568849205970764]","[0.8909974694252014, 0.45751887559890747, -0.11683912575244904]","[0.8880887031555176, 0.55033940076828, -0.12857946753501892]","[0.7912325263023376, 0.2035382091999054, -0.07483945786952972]","[0.8606843948364258, 0.3551357686519623, -0.1168009415268898]","[0.8749395608901978, 0.4685071110725403, -0.1281210482120514]","[0.8748040199279785, 0.556735634803772, -0.13103385269641876]","[0.7440510988235474, 0.25096842646598816, -0.10268743336200714]","[0.8052870035171509, 0.3672487735748291, -0.129246786236763]","[0.8282576203346252, 0.4497077465057373, -0.13518135249614716]","[0.8380525708198547, 0.5205183625221252, -0.1365395039319992]"
"[0.3085833191871643, 0.22942335903644562, 5.956870268164494e-07]","[0.35823285579681396, 0.20145729184150696, -0.065498486161232]","[0.4553731381893158, 0.16390614211559296, -0.11509379744529724]","[0.556552529335022, 0.17037151753902435, -0.1526770442724228]","[0.6449528336524963, 0.19231854379177094, -0.18824467062950134]","[0.4892549514770508, 0.05341046303510666, -0.13683652877807617]","[0.6384448409080505, 0.12481143325567245, -0.20057331025600433]","[0.7089181542396545, 0.2017025649547577, -0.2371170073747635]","[0.760062575340271, 0.26438021659851074, -0.25767621397972107]","[0.5048285722732544, 0.04049539938569069, -0.12576447427272797]","[0.6647000908851624, 0.1269734799861908, -0.18532417714595795]","[0.7375938892364502, 0.2104230672121048, -0.20653392374515533]","[0.7921283841133118, 0.27973923087120056, -0.21719035506248474]","[0.5234429240226746, 0.05597201734781265, -0.11647632718086243]","[0.6737361550331116, 0.13880561292171478, -0.16995839774608612]","[0.7430515289306641, 0.2086489200592041, -0.18299292027950287]","[0.7923749685287476, 0.2655128836631775, -0.18446654081344604]","[0.542077362537384, 0.08885876089334488, -0.11070854961872101]","[0.6597168445587158, 0.1405588537454605, -0.14530998468399048]","[0.7196943759918213, 0.18866603076457977, -0.14928685128688812]","[0.7649829387664795, 0.22815360128879547, -0.14634379744529724]"
"[0.31301695108413696, 0.30613845586776733, 1.5962850739015266e-06]","[0.349778413772583, 0.34196165204048157, -0.1235840767621994]","[0.40190285444259644, 0.31888142228126526, -0.20583054423332214]","[0.45298460125923157, 0.2915681004524231, -0.26400160789489746]","[0.4921685755252838, 0.2739375829696655, -0.3146559000015259]","[0.41328269243240356, 0.10411733388900757, -0.19581182301044464]","[0.5874959230422974, 0.16420552134513855, -0.27155494689941406]","[0.670936107635498, 0.23054681718349457, -0.3116852939128876]","[0.7219020128250122, 0.2853214144706726, -0.33347341418266296]","[0.43099895119667053, 0.04382166266441345, -0.15868498384952545]","[0.6334594488143921, 0.10202666372060776, -0.23729431629180908]","[0.7249693274497986, 0.18432793021202087, -0.26136741042137146]","[0.778977632522583, 0.25687962770462036, -0.26930055022239685]","[0.4606722295284271, 0.02160557359457016, -0.12690861523151398]","[0.6531601548194885, 0.07010302692651749, -0.1887187510728836]","[0.7332203388214111, 0.14560967683792114, -0.20147840678691864]","[0.783907949924469, 0.21321097016334534, -0.20269723236560822]","[0.4976921081542969, 0.03088768571615219, -0.10375472903251648]","[0.6427959203720093, 0.07913639396429062, -0.14895299077033997]","[0.7120305895805359, 0.1424214094877243, -0.16258017718791962]","[0.7620890736579895, 0.1915053427219391, -0.16566665470600128]"
"[0.30159515142440796, 0.5192397832870483, 9.12593577595544e-07]","[0.3217398524284363, 0.3963368535041809, 0.004691043868660927]","[0.34841352701187134, 0.25193339586257935, 0.00809498131275177]","[0.43167972564697266, 0.15941432118415833, 0.002827540971338749]","[0.5125740766525269, 0.10651074349880219, 0.0021164389327168465]","[0.2359902262687683, 0.15133588016033173, 0.05337842181324959]","[0.38932114839553833, 0.08062929660081863, 0.022201161831617355]","[0.49220818281173706, 0.10976994037628174, -0.009978145360946655]","[0.5611602067947388, 0.15000362694263458, -0.029524005949497223]","[0.23694777488708496, 0.15784457325935364, 0.03673702850937843]","[0.4041467308998108, 0.09372648596763611, -0.011966350488364697]","[0.5195457935333252, 0.13971270620822906, -0.053331080824136734]","[0.6004713773727417, 0.20329011976718903, -0.0731499195098877]","[0.2572038173675537, 0.17714673280715942, 0.013703970238566399]","[0.4145192503929138, 0.09611634910106659, -0.0356585718691349]","[0.5273600220680237, 0.12066301703453064, -0.06594481319189072]","[0.6035840511322021, 0.17093715071678162, -0.0750841498374939]","[0.2950363755226135, 0.20368769764900208, -0.008705566637217999]","[0.4081651568412781, 0.12716051936149597, -0.0465628020465374]","[0.49101901054382324, 0.1253131479024887, -0.06579505652189255]","[0.5591943860054016, 0.14312885701656342, -0.07230181246995926]"
"[0.4564761221408844, 0.1824491322040558, 1.478083049732959e-06]","[0.5838481187820435, 0.21033623814582825, -0.0043865833431482315]","[0.7130172848701477, 0.25373417139053345, -0.02828879840672016]","[0.7928906679153442, 0.3398711681365967, -0.05613264814019203]","[0.8435947299003601, 0.4165033996105194, -0.08047686517238617]","[0.7829612493515015, 0.1144503504037857, -0.047623876482248306]","[0.8572350144386292, 0.2644229233264923, -0.1038961112499237]","[0.8881952166557312, 0.37207478284835815, -0.14130911231040955]","[0.9052795767784119, 0.45491307973861694, -0.16268175840377808]","[0.748200535774231, 0.11845289170742035, -0.07480385899543762]","[0.8354779481887817, 0.26774361729621887, -0.13204005360603333]","[0.8694864511489868, 0.38349440693855286, -0.15801109373569489]","[0.8904204368591309, 0.4740610122680664, -0.17219707369804382]","[0.701748788356781, 0.15254075825214386, -0.10375208407640457]","[0.8049020171165466, 0.28366488218307495, -0.15203571319580078]","[0.8531794548034668, 0.39151254296302795, -0.1619664579629898]","[0.8827003240585327, 0.4745998978614807, -0.16319847106933594]","[0.6550328135490417, 0.20455650985240936, -0.13350144028663635]","[0.7458580732345581, 0.3027762472629547, -0.1614140123128891]","[0.7985578775405884, 0.3780028223991394, -0.1639011800289154]","[0.8343096375465393, 0.4425307512283325, -0.1627710610628128]"
"[0.4200040102005005, 0.735211968421936, 4.705025844486954e-07]","[0.569800078868866, 0.6259044408798218, -0.006299604196101427]","[0.6674654483795166, 0.475516140460968, -0.024980727583169937]","[0.75565505027771, 0.3774476945400238, -0.06575015187263489]","[0.8127572536468506, 0.2551409900188446, -0.10561563819646835]","[0.5195183753967285, 0.2682158946990967, 0.05542045831680298]","[0.5848677754402161, 0.07705835998058319, -0.024781879037618637]","[0.6932336091995239, 0.1104888767004013, -0.10169955343008041]","[0.7491079568862915, 0.1909230500459671, -0.14141695201396942]","[0.4600960910320282, 0.2610469162464142, 0.012273488566279411]","[0.5390271544456482, 0.048489704728126526, -0.07460426539182663]","[0.6638809442520142, 0.0998365581035614, -0.15955665707588196]","[0.7187725901603699, 0.20349562168121338, -0.20258376002311707]","[0.39353513717651367, 0.2655002772808075, -0.042466383427381516]","[0.4550812840461731, 0.061376526951789856, -0.10773026943206787]","[0.5879056453704834, 0.10025128722190857, -0.15751807391643524]","[0.6563329696655273, 0.19466917216777802, -0.17683497071266174]","[0.3284086287021637, 0.29104697704315186, -0.1009843647480011]","[0.377848356962204, 0.11833588778972626, -0.14716294407844543]","[0.49077436327934265, 0.0977882444858551, -0.1736564338207245]","[0.5779195427894592, 0.1408153772354126, -0.1844470053911209]"
"[0.28085851669311523, 0.23094043135643005, 1.32389163809421e-06]","[0.36695021390914917, 0.18303172290325165, -0.025786900892853737]","[0.48595234751701355, 0.14591321349143982, -0.060501646250486374]","[0.5985514521598816, 0.1693548709154129, -0.0928284227848053]","[0.6874893307685852, 0.200114443898201, -0.12278752774000168]","[0.4691702127456665, 0.021152175962924957, -0.0897877961397171]","[0.6262717843055725, 0.07752852886915207, -0.14988794922828674]","[0.7088367938995361, 0.14608453214168549, -0.18604226410388947]","[0.7623181343078613, 0.20765256881713867, -0.20642158389091492]","[0.4495776295661926, 0.04565972089767456, -0.10371886938810349]","[0.6131066083908081, 0.10312849283218384, -0.16374966502189636]","[0.7062076926231384, 0.17683804035186768, -0.1892402470111847]","[0.7703453302383423, 0.24096959829330444, -0.20429590344429016]","[0.43779072165489197, 0.09698336571455002, -0.11878438293933868]","[0.597646951675415, 0.13835251331329346, -0.16963431239128113]","[0.6966111660003662, 0.19595906138420105, -0.18267036974430084]","[0.7668739557266235, 0.24771815538406372, -0.18793633580207825]","[0.43667981028556824, 0.16163270175457, -0.1349407434463501]","[0.5623734593391418, 0.18063127994537354, -0.16967792809009552]","[0.6421532034873962, 0.2019948810338974, -0.17773227393627167]","[0.7047173380851746, 0.22707484662532806, -0.18098336458206177]"
"[0.19557829201221466, 0.5113505125045776, 1.8615808130562073e-06]","[0.2760457992553711, 0.510441780090332, -0.1269390732049942]","[0.3401743173599243, 0.42306727170944214, -0.19700677692890167]","[0.4293058514595032, 0.32091256976127625, -0.24474546313285828]","[0.5012592077255249, 0.22148028016090393, -0.28086215257644653]","[0.2143104374408722, 0.22038063406944275, -0.15559320151805878]","[0.38153040409088135, 0.16029499471187592, -0.22853299975395203]","[0.4916161894798279, 0.17934271693229675, -0.2627282440662384]","[0.5633278489112854, 0.21116256713867188, -0.2780328691005707]","[0.19524933397769928, 0.1712825894355774, -0.11285611242055893]","[0.3924771845340729, 0.1090691015124321, -0.18642202019691467]","[0.503539502620697, 0.1526487022638321, -0.20312267541885376]","[0.5820279121398926, 0.19267772138118744, -0.20553646981716156]","[0.2095264494419098, 0.14710932970046997, -0.08167844265699387]","[0.39487987756729126, 0.08091029524803162, -0.14510254561901093]","[0.5062916278839111, 0.12128090858459473, -0.15302713215351105]","[0.5771478414535522, 0.16823023557662964, -0.14929474890232086]","[0.24303103983402252, 0.1398303508758545, -0.06084180995821953]","[0.3843241333961487, 0.0902751237154007, -0.1118406280875206]","[0.47436296939849854, 0.1135195940732956, -0.13038454949855804]","[0.5404263734817505, 0.1455240249633789, -0.13567525148391724]"
"[0.4157818555831909, 0.21591797471046448, 1.7836593997344607e-06]","[0.4182821810245514, 0.27228879928588867, -0.14437350630760193]","[0.451282262802124, 0.28615015745162964, -0.236007422208786]","[0.4545751214027405, 0.28795191645622253, -0.29965949058532715]","[0.4403114914894104, 0.2923554480075836, -0.35979700088500977]","[0.5988824367523193, 0.09133699536323547, -0.22002050280570984]","[0.7089173197746277, 0.17898204922676086, -0.29275017976760864]","[0.7596434950828552, 0.2642536461353302, -0.3347795903682709]","[0.7893296480178833, 0.341589093208313, -0.3604786694049835]","[0.6410341262817383, 0.05231589823961258, -0.17215071618556976]","[0.7559959888458252, 0.17349949479103088, -0.25083380937576294]","[0.7958657145500183, 0.28627854585647583, -0.2832494080066681]","[0.8079015612602234, 0.3794347047805786, -0.2972833216190338]","[0.6687772870063782, 0.05192317068576813, -0.12859264016151428]","[0.7805500626564026, 0.1709481179714203, -0.19320537149906158]","[0.8114989399909973, 0.27124086022377014, -0.2150372564792633]","[0.8225060701370239, 0.3517999053001404, -0.22075709700584412]","[0.6871247291564941, 0.07851755619049072, -0.09445096552371979]","[0.7720849514007568, 0.17048385739326477, -0.14299020171165466]","[0.7953349947929382, 0.2515253722667694, -0.15907074511051178]","[0.809291660785675, 0.31355971097946167, -0.16237345337867737]"
