Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.7210599184036255, 0.7997708916664124, 7.462118105650006e-07]","[0.748708963394165, 0.6469349265098572, -0.06268354505300522]","[0.670228898525238, 0.47926682233810425, -0.07126972079277039]","[0.5037057399749756, 0.4379497766494751, -0.07251235842704773]","[0.3863619863986969, 0.49995532631874084, -0.07059387862682343]","[0.5654067397117615, 0.395569771528244, -0.005260688718408346]","[0.4481411874294281, 0.26485806703567505, -0.024226441979408264]","[0.3639984428882599, 0.18971586227416992, -0.052168212831020355]","[0.2949206233024597, 0.1298092007637024, -0.07695139199495316]","[0.4767073690891266, 0.4447338581085205, -0.0003561499179340899]","[0.35222119092941284, 0.3126303255558014, -0.010029410943388939]","[0.2669233977794647, 0.22239895164966583, -0.0408678837120533]","[0.19711712002754211, 0.15477079153060913, -0.0671941339969635]","[0.42298609018325806, 0.5147824287414551, -0.0059048174880445]","[0.2985703945159912, 0.39354750514030457, -0.02371889539062977]","[0.23032787442207336, 0.3128077983856201, -0.061280008405447006]","[0.16899600625038147, 0.2514021396636963, -0.08796734362840652]","[0.39152801036834717, 0.6064157485961914, -0.018770795315504074]","[0.297292023897171, 0.5156196355819702, -0.038539279252290726]","[0.24198219180107117, 0.449984073638916, -0.05845850706100464]","[0.19172322750091553, 0.3956223130226135, -0.07437518239021301]"
"[0.7287993431091309, 0.8151181936264038, 8.19289880382712e-07]","[0.7565873861312866, 0.6411510705947876, -0.07202886044979095]","[0.6705078482627869, 0.48384028673171997, -0.08015084266662598]","[0.49268296360969543, 0.4456328749656677, -0.07767745852470398]","[0.3778876066207886, 0.5112649202346802, -0.07104236632585526]","[0.583974301815033, 0.3959903419017792, -0.007992022670805454]","[0.4628583788871765, 0.24716447293758392, -0.02147853560745716]","[0.38201814889907837, 0.16505685448646545, -0.044929105788469315]","[0.31468507647514343, 0.09753826260566711, -0.06644222885370255]","[0.495022177696228, 0.4480053782463074, 0.00527900829911232]","[0.3690202534198761, 0.2999340295791626, 0.004832488484680653]","[0.28504031896591187, 0.20505644381046295, -0.021534422412514687]","[0.21782195568084717, 0.13415318727493286, -0.04568766802549362]","[0.43935421109199524, 0.5209786891937256, 0.00701008690521121]","[0.30827492475509644, 0.3952884376049042, -0.0006372013594955206]","[0.23873522877693176, 0.31210651993751526, -0.0384589321911335]","[0.17661705613136292, 0.24686822295188904, -0.06681878119707108]","[0.40515491366386414, 0.6162890195846558, 0.00016255286755040288]","[0.30383557081222534, 0.5201423168182373, -0.009709692560136318]","[0.24692848324775696, 0.45118197798728943, -0.02819877490401268]","[0.19708546996116638, 0.39210590720176697, -0.04469951242208481]"
"[0.6192407011985779, 0.8920135498046875, 6.302965971372032e-07]","[0.6944469213485718, 0.7414977550506592, -0.07081183046102524]","[0.6733521819114685, 0.5563541650772095, -0.08211860805749893]","[0.522887110710144, 0.45857658982276917, -0.08569930493831635]","[0.3936719596385956, 0.46042054891586304, -0.08629889041185379]","[0.6136717796325684, 0.42336222529411316, -0.0046230824664235115]","[0.5555290579795837, 0.2479611486196518, -0.022089434787631035]","[0.5070812106132507, 0.14692053198814392, -0.050424739718437195]","[0.46577194333076477, 0.06075817346572876, -0.0764458030462265]","[0.5134719610214233, 0.44283604621887207, 0.004209104925394058]","[0.44540172815322876, 0.2639930844306946, -0.0043506016954779625]","[0.39627477526664734, 0.1506425142288208, -0.037514980882406235]","[0.3546430468559265, 0.05828970670700073, -0.06810201704502106]","[0.4363875985145569, 0.4934161901473999, 0.0011403384851291776]","[0.36261871457099915, 0.3362833857536316, -0.013106916099786758]","[0.3255189061164856, 0.23548252880573273, -0.053795985877513885]","[0.28718093037605286, 0.15233752131462097, -0.0861823782324791]","[0.37347012758255005, 0.5704243183135986, -0.010463508777320385]","[0.31297212839126587, 0.450936883687973, -0.02547433041036129]","[0.2785705626010895, 0.36672693490982056, -0.04645220562815666]","[0.24532178044319153, 0.291236937046051, -0.06618575006723404]"
"[0.47772178053855896, 0.8995140194892883, 6.138162120805646e-07]","[0.5998263359069824, 0.7823569774627686, -0.06550221890211105]","[0.6442367434501648, 0.6013520956039429, -0.07308158278465271]","[0.545049786567688, 0.45977872610092163, -0.07397115230560303]","[0.41510823369026184, 0.43137723207473755, -0.0710522010922432]","[0.6197112202644348, 0.4450899064540863, 0.014488406479358673]","[0.6132699847221375, 0.2668288052082062, 0.00373453670181334]","[0.5947068929672241, 0.16213726997375488, -0.02352885901927948]","[0.5785539150238037, 0.07353326678276062, -0.049297995865345]","[0.5198928713798523, 0.42933541536331177, 0.02283194474875927]","[0.5078094005584717, 0.2464180588722229, 0.023481084033846855]","[0.4973681569099426, 0.1303817331790924, -0.00586795574054122]","[0.486272931098938, 0.03548687696456909, -0.033918675035238266]","[0.43213188648223877, 0.45229920744895935, 0.018941015005111694]","[0.41101571917533875, 0.28360116481781006, 0.013263332657516003]","[0.4109058082103729, 0.18198224902153015, -0.02192963846027851]","[0.40411901473999023, 0.0946192741394043, -0.05072508007287979]","[0.3496249318122864, 0.5089708566665649, 0.0061304206028580666]","[0.3315706253051758, 0.38092491030693054, -0.0010908672120422125]","[0.33109956979751587, 0.2949262857437134, -0.016169948503375053]","[0.32964378595352173, 0.21722665429115295, -0.03151911124587059]"
"[0.27510324120521545, 0.7681881189346313, 8.210328132918221e-07]","[0.42740362882614136, 0.7669890522956848, -0.07265213876962662]","[0.5573216080665588, 0.6526261568069458, -0.08149956911802292]","[0.5613836050033569, 0.48543962836265564, -0.07910425961017609]","[0.49574407935142517, 0.38588857650756836, -0.07350900769233704]","[0.6205107569694519, 0.5214354991912842, -0.018734250217676163]","[0.7254044413566589, 0.37771785259246826, -0.033871181309223175]","[0.7814100384712219, 0.284218430519104, -0.05591673403978348]","[0.8225903511047363, 0.20739027857780457, -0.07522790879011154]","[0.5523115992546082, 0.4506363868713379, -0.004662821535021067]","[0.6572127938270569, 0.2977619171142578, -0.008374718949198723]","[0.7236440777778625, 0.19928878545761108, -0.0320405587553978]","[0.7704143524169922, 0.12290817499160767, -0.052318524569272995]","[0.4728250801563263, 0.41775354743003845, -0.0015987078659236431]","[0.5625383853912354, 0.2707139849662781, -0.013750621117651463]","[0.6226396560668945, 0.1906093955039978, -0.04764792323112488]","[0.6689915060997009, 0.12053269147872925, -0.07155958563089371]","[0.37688034772872925, 0.4104946255683899, -0.0063963537104427814]","[0.4424161911010742, 0.294132262468338, -0.022121533751487732]","[0.49164196848869324, 0.22877484560012817, -0.040147267282009125]","[0.5368369817733765, 0.17197981476783752, -0.05419262871146202]"
"[0.35005491971969604, 0.8540639877319336, 5.632855391013436e-07]","[0.5264546275138855, 0.8211753964424133, -0.050174616277217865]","[0.6380683779716492, 0.6493613123893738, -0.04615021124482155]","[0.5929959416389465, 0.4775691628456116, -0.038676533848047256]","[0.4814552068710327, 0.41754183173179626, -0.03091118112206459]","[0.613218367099762, 0.4999202787876129, 0.007000396493822336]","[0.657688558101654, 0.34207648038864136, -0.0074979886412620544]","[0.6777557134628296, 0.2363015115261078, -0.03184130787849426]","[0.6905254125595093, 0.14255636930465698, -0.05698749050498009]","[0.5315431356430054, 0.45373332500457764, 0.0038149268366396427]","[0.5815404653549194, 0.2785540223121643, -0.009435484185814857]","[0.6199572682380676, 0.15597021579742432, -0.040467552840709686]","[0.6446182727813721, 0.05273473262786865, -0.06820674985647202]","[0.4494454264640808, 0.4439244568347931, -0.009455726481974125]","[0.4890400171279907, 0.26680976152420044, -0.0337531752884388]","[0.5337542295455933, 0.1516912877559662, -0.07407940924167633]","[0.5595332384109497, 0.05515202879905701, -0.10453712195158005]","[0.3557990789413452, 0.454852432012558, -0.02863151766359806]","[0.39269667863845825, 0.31247684359550476, -0.057413917034864426]","[0.43020546436309814, 0.2176937609910965, -0.08394218981266022]","[0.457811564207077, 0.1349816918373108, -0.10651714354753494]"
"[0.3384380042552948, 0.8759347200393677, 6.886128289806948e-07]","[0.4780431091785431, 0.8370348215103149, -0.06338092684745789]","[0.5898832082748413, 0.6948307752609253, -0.08045835793018341]","[0.5501735210418701, 0.5258947610855103, -0.0912785530090332]","[0.47191476821899414, 0.4200780391693115, -0.10151667147874832]","[0.6205408573150635, 0.5451497435569763, -0.03260605037212372]","[0.6857060790061951, 0.3792720437049866, -0.0674336701631546]","[0.7181119918823242, 0.2672325670719147, -0.10207532346248627]","[0.7402152419090271, 0.1714564561843872, -0.12966546416282654]","[0.540726363658905, 0.49163171648979187, -0.03225692734122276]","[0.6088141798973083, 0.3111291527748108, -0.059439871460199356]","[0.6534095406532288, 0.19031918048858643, -0.09651041030883789]","[0.6845952868461609, 0.08594882488250732, -0.12515491247177124]","[0.45659303665161133, 0.48053207993507385, -0.040718380361795425]","[0.5095962285995483, 0.30827218294143677, -0.07252709567546844]","[0.550040602684021, 0.20462533831596375, -0.10906380414962769]","[0.5765879154205322, 0.11156812310218811, -0.13329142332077026]","[0.35880908370018005, 0.4957455098628998, -0.05551840737462044]","[0.40171149373054504, 0.35937100648880005, -0.08743587881326675]","[0.4359573721885681, 0.27475714683532715, -0.10776174813508987]","[0.4621162712574005, 0.1981445550918579, -0.12138671427965164]"
"[0.32004427909851074, 0.8728066682815552, 9.188516969516058e-07]","[0.4974138140678406, 0.8245508670806885, -0.057285793125629425]","[0.6204361319541931, 0.6589152216911316, -0.059055522084236145]","[0.5891083478927612, 0.48293012380599976, -0.056379836052656174]","[0.455541729927063, 0.4136219620704651, -0.05067554488778114]","[0.6313726305961609, 0.512954592704773, 0.02582491748034954]","[0.6993239521980286, 0.34863853454589844, 0.02090342529118061]","[0.7273279428482056, 0.2456468641757965, -0.00025413467665202916]","[0.7494395971298218, 0.16119086742401123, -0.021774766966700554]","[0.5492122173309326, 0.45474618673324585, 0.02841770648956299]","[0.6159607768058777, 0.27698278427124023, 0.035866543650627136]","[0.6560128927230835, 0.16626185178756714, 0.012744222767651081]","[0.6784213781356812, 0.07908910512924194, -0.009725918993353844]","[0.4611812233924866, 0.4387982487678528, 0.01919497735798359]","[0.5078229904174805, 0.2654077112674713, 0.014455601572990417]","[0.5475342869758606, 0.16668221354484558, -0.01925463043153286]","[0.5686200857162476, 0.08711963891983032, -0.04385272040963173]","[0.3597201108932495, 0.4557536244392395, 0.0015109986998140812]","[0.3991178274154663, 0.3218926191329956, -0.004000592511147261]","[0.4346187710762024, 0.23828855156898499, -0.018132483586668968]","[0.46010249853134155, 0.16894590854644775, -0.03175049647688866]"
"[0.195284903049469, 0.697576642036438, 8.104719881885103e-07]","[0.3259001076221466, 0.7680023312568665, -0.08388176560401917]","[0.4953692555427551, 0.7330262064933777, -0.10512574017047882]","[0.5571163296699524, 0.5824432969093323, -0.11395572870969772]","[0.515597939491272, 0.46225136518478394, -0.11986853182315826]","[0.6046907305717468, 0.5527804493904114, -0.04390287026762962]","[0.7318009734153748, 0.43607836961746216, -0.06830155104398727]","[0.7999011874198914, 0.35650205612182617, -0.09791317582130432]","[0.856777548789978, 0.285656213760376, -0.12288980931043625]","[0.5597242116928101, 0.46121713519096375, -0.027341261506080627]","[0.6908256411552429, 0.3404961824417114, -0.04287576302886009]","[0.7759168744087219, 0.2624356746673584, -0.07111507654190063]","[0.8432546854019165, 0.1941957175731659, -0.09430943429470062]","[0.49489355087280273, 0.404634028673172, -0.020171726122498512]","[0.6127140522003174, 0.29197031259536743, -0.037195347249507904]","[0.688331127166748, 0.23103126883506775, -0.06222657114267349]","[0.7460646033287048, 0.17352941632270813, -0.08066409081220627]","[0.405744731426239, 0.36610209941864014, -0.021931633353233337]","[0.5111491680145264, 0.27422279119491577, -0.04124997928738594]","[0.5797311663627625, 0.2250010371208191, -0.05213507264852524]","[0.6377350091934204, 0.1804778277873993, -0.059368133544921875]"
"[0.6389626860618591, 0.8771952390670776, 2.547309350120486e-07]","[0.702775776386261, 0.7330403327941895, -0.04842190071940422]","[0.6782594919204712, 0.5419679284095764, -0.058860328048467636]","[0.5333320498466492, 0.4462963938713074, -0.06700660288333893]","[0.4037759304046631, 0.43766215443611145, -0.07327008992433548]","[0.5730089545249939, 0.41839849948883057, -0.004920415114611387]","[0.5009450316429138, 0.2548733353614807, -0.03269713371992111]","[0.44194430112838745, 0.16711778938770294, -0.06639324873685837]","[0.38615792989730835, 0.09338000416755676, -0.0946558341383934]","[0.4841676950454712, 0.4385121762752533, -0.010319387540221214]","[0.4018823206424713, 0.2697238326072693, -0.0306226909160614]","[0.34186381101608276, 0.16756145656108856, -0.0654662474989891]","[0.27938908338546753, 0.08756035566329956, -0.0956510379910469]","[0.4232997000217438, 0.48740580677986145, -0.024746274575591087]","[0.339094340801239, 0.3344382047653198, -0.04757815971970558]","[0.29346320033073425, 0.24315662682056427, -0.08004617691040039]","[0.24016734957695007, 0.17511117458343506, -0.10436566174030304]","[0.3759513199329376, 0.5632894039154053, -0.0455385260283947]","[0.30724915862083435, 0.4390566945075989, -0.06579575687646866]","[0.2678436040878296, 0.35470426082611084, -0.0820968747138977]","[0.22652745246887207, 0.28547894954681396, -0.09621214866638184]"
