Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.8186836242675781, 0.2898615300655365, -1.378969272991526e-06]","[0.7166175842285156, 0.38740330934524536, -0.1594526320695877]","[0.5378111600875854, 0.509716808795929, -0.20179946720600128]","[0.4367142915725708, 0.6792498230934143, -0.20745065808296204]","[0.3615458905696869, 0.817057728767395, -0.21009352803230286]","[0.2839929461479187, 0.27527928352355957, -0.10745397210121155]","[0.17725250124931335, 0.4959569573402405, -0.13988050818443298]","[0.12045817077159882, 0.6541553139686584, -0.18467767536640167]","[0.07045114040374756, 0.7681562900543213, -0.21302342414855957]","[0.31351006031036377, 0.2835896909236908, -0.032440006732940674]","[0.2836052477359772, 0.5504417419433594, -0.06658308207988739]","[0.36140719056129456, 0.6496924161911011, -0.1110171303153038]","[0.4099750518798828, 0.6887767910957336, -0.13414499163627625]","[0.3609597980976105, 0.324299693107605, 0.03192862123250961]","[0.3414462208747864, 0.5885200500488281, -0.016767557710409164]","[0.43321195244789124, 0.6323163509368896, -0.06777096539735794]","[0.47861772775650024, 0.6256022453308105, -0.08777803927659988]","[0.4170408248901367, 0.36514991521835327, 0.08535011112689972]","[0.3875107169151306, 0.5861165523529053, 0.03245946019887924]","[0.4515484869480133, 0.6309423446655273, 0.01056100893765688]","[0.4972759485244751, 0.6343039274215698, 0.012186277657747269]"
"[0.7257861495018005, 0.17169849574565887, -9.812297321332153e-07]","[0.6730054020881653, 0.3568858206272125, -0.17195092141628265]","[0.5561952590942383, 0.5597023963928223, -0.222389355301857]","[0.5014463067054749, 0.7505840063095093, -0.23158207535743713]","[0.466552734375, 0.9014487266540527, -0.23061899840831757]","[0.23279276490211487, 0.4083549976348877, -0.13714486360549927]","[0.17182965576648712, 0.666925311088562, -0.1588095873594284]","[0.16556216776371002, 0.8336907029151917, -0.1859326958656311]","[0.152113676071167, 0.948414146900177, -0.2054174244403839]","[0.2295328825712204, 0.3581225872039795, -0.048054344952106476]","[0.2671120762825012, 0.6420457363128662, -0.05936140939593315]","[0.38133352994918823, 0.6389129161834717, -0.06476380676031113]","[0.437244176864624, 0.5850688815116882, -0.06936493515968323]","[0.26482805609703064, 0.34806138277053833, 0.028992800042033195]","[0.3190832734107971, 0.6101211905479431, 0.006838154513388872]","[0.42193591594696045, 0.5767940282821655, -0.006925200577825308]","[0.45852893590927124, 0.5162425637245178, -0.014276416040956974]","[0.3116300106048584, 0.35051077604293823, 0.09142452478408813]","[0.35485464334487915, 0.5528047680854797, 0.05261341109871864]","[0.4394332468509674, 0.5387411117553711, 0.040385954082012177]","[0.4860230088233948, 0.49257493019104004, 0.04207591339945793]"
"[0.15266498923301697, 0.3947303593158722, -1.9538887841008545e-07]","[0.18111804127693176, 0.34004220366477966, 0.012140104547142982]","[0.24065758287906647, 0.3004336357116699, 0.004816531203687191]","[0.2814651131629944, 0.28709861636161804, -0.009710471145808697]","[0.31995782256126404, 0.2923618257045746, -0.01988302357494831]","[0.27833449840545654, 0.24833723902702332, 0.007123570889234543]","[0.34399035573005676, 0.2800745368003845, -0.016955498605966568]","[0.33975139260292053, 0.3249368369579315, -0.029982656240463257]","[0.3146136403083801, 0.34384554624557495, -0.03492278605699539]","[0.29263272881507874, 0.25985729694366455, -0.011543006636202335]","[0.36465924978256226, 0.3065013289451599, -0.028961703181266785]","[0.35024431347846985, 0.3491484522819519, -0.03408309444785118]","[0.3225150406360626, 0.36192557215690613, -0.036764223128557205]","[0.30528098344802856, 0.28168985247612, -0.03206752613186836]","[0.3777626156806946, 0.3278464376926422, -0.04471059516072273]","[0.36063915491104126, 0.3685140609741211, -0.03977188095450401]","[0.3336544930934906, 0.37950530648231506, -0.035915814340114594]","[0.31508752703666687, 0.3115972876548767, -0.05252717807888985]","[0.3693373203277588, 0.3550702929496765, -0.057315725833177567]","[0.36088141798973083, 0.3854726254940033, -0.0507158488035202]","[0.34271037578582764, 0.39155077934265137, -0.04593674838542938]"
"[0.6052570343017578, 0.2067263424396515, 5.978633055292448e-08]","[0.6277903318405151, 0.3085639178752899, -0.20130334794521332]","[0.5925889015197754, 0.4929136335849762, -0.24745076894760132]","[0.5863255262374878, 0.6700618267059326, -0.24701130390167236]","[0.5802860856056213, 0.8225698471069336, -0.23139548301696777]","[0.29615187644958496, 0.40676063299179077, -0.15619811415672302]","[0.2690510153770447, 0.6202996373176575, -0.2131744772195816]","[0.2623504400253296, 0.7676084637641907, -0.25960081815719604]","[0.2531956136226654, 0.9055399894714355, -0.29119163751602173]","[0.2864863872528076, 0.447086364030838, -0.0676838830113411]","[0.26957079768180847, 0.6536082029342651, -0.12701599299907684]","[0.3013399839401245, 0.7835961580276489, -0.17282868921756744]","[0.30181095004081726, 0.8970410823822021, -0.19660188257694244]","[0.29984360933303833, 0.48035457730293274, 0.004157630261033773]","[0.3471388518810272, 0.6380281448364258, -0.08337098360061646]","[0.43868452310562134, 0.5538192391395569, -0.11681588739156723]","[0.4638833999633789, 0.48870551586151123, -0.11189968138933182]","[0.31300047039985657, 0.5072051286697388, 0.061873774975538254]","[0.3478579521179199, 0.607713520526886, -0.01862112246453762]","[0.4129719138145447, 0.5487470030784607, -0.04126341640949249]","[0.43459272384643555, 0.4850340187549591, -0.0357292965054512]"
"[0.8767806887626648, 0.33486443758010864, -1.217811359310872e-06]","[0.7526503801345825, 0.43203312158584595, -0.16718502342700958]","[0.5370568037033081, 0.5357849597930908, -0.2043372541666031]","[0.3876345455646515, 0.6697787642478943, -0.2016700655221939]","[0.27195364236831665, 0.7777261734008789, -0.1872175931930542]","[0.3709689974784851, 0.24465927481651306, -0.09772038459777832]","[0.19147515296936035, 0.4039335250854492, -0.1392427533864975]","[0.09595182538032532, 0.5339064002037048, -0.18564440310001373]","[0.0311412513256073, 0.6343680620193481, -0.21226638555526733]","[0.3883444368839264, 0.25081607699394226, -0.012104674242436886]","[0.28173157572746277, 0.4747191071510315, -0.04991767182946205]","[0.3539887070655823, 0.5486021637916565, -0.08109568059444427]","[0.4168330430984497, 0.556057333946228, -0.09278184920549393]","[0.41783401370048523, 0.28912481665611267, 0.057250816375017166]","[0.33516284823417664, 0.5037896037101746, 0.011113009415566921]","[0.4130190908908844, 0.5405281782150269, -0.027850916609168053]","[0.46416446566581726, 0.5345351696014404, -0.03942381218075752]","[0.45672184228897095, 0.32736676931381226, 0.11329521983861923]","[0.3887607455253601, 0.502215564250946, 0.05945604294538498]","[0.44922804832458496, 0.5490569472312927, 0.03307222202420235]","[0.49892762303352356, 0.5630305409431458, 0.03234175220131874]"
"[0.8458669185638428, 0.540339469909668, -8.78875596299622e-07]","[0.7244793176651001, 0.5952147245407104, -0.2090250551700592]","[0.5227794051170349, 0.6024314761161804, -0.2524217963218689]","[0.3439222574234009, 0.6361563205718994, -0.24601465463638306]","[0.19373324513435364, 0.6706231832504272, -0.217119038105011]","[0.5362135767936707, 0.276441752910614, -0.12428397685289383]","[0.2793470621109009, 0.2775196135044098, -0.16383220255374908]","[0.13053497672080994, 0.3146999180316925, -0.1923181414604187]","[0.020319759845733643, 0.3389205038547516, -0.206990584731102]","[0.526058554649353, 0.2817648947238922, -0.01985367387533188]","[0.3148178458213806, 0.39457884430885315, -0.07502083480358124]","[0.3948107063770294, 0.477859228849411, -0.09246180951595306]","[0.49446845054626465, 0.46267735958099365, -0.08320349454879761]","[0.5066620707511902, 0.30854055285453796, 0.06264147162437439]","[0.32615166902542114, 0.4076155722141266, -0.004650571383535862]","[0.4081021845340729, 0.47552621364593506, -0.029536038637161255]","[0.4744439721107483, 0.4499649405479431, -0.02246677689254284]","[0.4916040897369385, 0.3305948078632355, 0.12939122319221497]","[0.3579310178756714, 0.40132465958595276, 0.07273420691490173]","[0.41610556840896606, 0.4511741101741791, 0.054701436311006546]","[0.49098795652389526, 0.4466140568256378, 0.06178541108965874]"
"[0.8788352608680725, 0.29051390290260315, -9.009982022689655e-07]","[0.787788987159729, 0.4086485207080841, -0.20958954095840454]","[0.6024878621101379, 0.5377213358879089, -0.25787588953971863]","[0.4608503580093384, 0.689111590385437, -0.25571438670158386]","[0.3641166687011719, 0.8167095184326172, -0.2331431657075882]","[0.39372676610946655, 0.30020540952682495, -0.1286652684211731]","[0.1833534836769104, 0.47693952918052673, -0.17922192811965942]","[0.09872676432132721, 0.6114904284477234, -0.22746193408966064]","[0.03988257050514221, 0.7127087712287903, -0.2513994872570038]","[0.3989642560482025, 0.30654585361480713, -0.017595313489437103]","[0.28124719858169556, 0.525300145149231, -0.06167718395590782]","[0.38931718468666077, 0.5425512194633484, -0.08402972668409348]","[0.4731358289718628, 0.4980986714363098, -0.08540955930948257]","[0.41196155548095703, 0.3364868462085724, 0.07155376672744751]","[0.32778874039649963, 0.5304546356201172, 0.02448253519833088]","[0.4264152944087982, 0.5237036347389221, -0.007449990604072809]","[0.48434481024742126, 0.4719257950782776, -0.012961559928953648]","[0.43258458375930786, 0.36512115597724915, 0.14284564554691315]","[0.3762363791465759, 0.5047992467880249, 0.09714975208044052]","[0.4462015628814697, 0.5107913017272949, 0.07047718018293381]","[0.5069721937179565, 0.48661091923713684, 0.06746087223291397]"
"[0.8926898837089539, 0.26784321665763855, -1.0683413620427018e-06]","[0.7909234762191772, 0.4092099070549011, -0.20153336226940155]","[0.5982456207275391, 0.5517951846122742, -0.2483351081609726]","[0.46023640036582947, 0.7094557285308838, -0.2443239688873291]","[0.3658961057662964, 0.8456392288208008, -0.21917662024497986]","[0.37793391942977905, 0.298190712928772, -0.13804644346237183]","[0.17272841930389404, 0.507523775100708, -0.18493197858333588]","[0.0839468240737915, 0.6543701887130737, -0.22981631755828857]","[0.01844310760498047, 0.7591983079910278, -0.2519424259662628]","[0.3832786977291107, 0.2880275547504425, -0.027498045936226845]","[0.2851584553718567, 0.5345584154129028, -0.0584343783557415]","[0.3964028060436249, 0.5487775802612305, -0.06858163326978683]","[0.47390955686569214, 0.4958067834377289, -0.06612751632928848]","[0.3957502841949463, 0.3094433546066284, 0.06324149668216705]","[0.3249264061450958, 0.5285611152648926, 0.026549821719527245]","[0.42642199993133545, 0.5227919816970825, 0.0007867427193559706]","[0.4757096767425537, 0.46922558546066284, -0.004887276794761419]","[0.4149306118488312, 0.3341017961502075, 0.1372227817773819]","[0.3686418831348419, 0.4957115054130554, 0.10087796300649643]","[0.44399356842041016, 0.5062450766563416, 0.08198664337396622]","[0.5004620552062988, 0.4856836199760437, 0.08227742463350296]"
"[0.7383139133453369, 0.25666287541389465, -9.648565537645482e-07]","[0.7087105512619019, 0.35893481969833374, -0.21014371514320374]","[0.606938898563385, 0.5078749656677246, -0.2793537974357605]","[0.5243556499481201, 0.662136435508728, -0.2959115505218506]","[0.4572150409221649, 0.7993409037590027, -0.29433587193489075]","[0.33105799555778503, 0.34952789545059204, -0.19856299459934235]","[0.21559292078018188, 0.5708118081092834, -0.2726801931858063]","[0.15951628983020782, 0.7238236665725708, -0.33862876892089844]","[0.10537303984165192, 0.8409818410873413, -0.37700140476226807]","[0.32095465064048767, 0.3558940291404724, -0.09345349669456482]","[0.31341302394866943, 0.574873685836792, -0.1519586145877838]","[0.41437017917633057, 0.5889393091201782, -0.17596901953220367]","[0.4795392155647278, 0.5589542388916016, -0.1838870495557785]","[0.3267901837825775, 0.38981878757476807, -0.005483224522322416]","[0.3193525969982147, 0.5846811532974243, -0.061882682144641876]","[0.41575124859809875, 0.5734813213348389, -0.08450712263584137]","[0.4644134044647217, 0.5389630794525146, -0.0869099572300911]","[0.33545175194740295, 0.4191737771034241, 0.06545758992433548]","[0.32933613657951355, 0.5587757229804993, 0.018232854083180428]","[0.4005674123764038, 0.5588176250457764, 0.002239439869299531]","[0.4500107765197754, 0.5397375822067261, 0.0048954240046441555]"
"[0.5754677653312683, 0.15642714500427246, -1.0530580993872718e-06]","[0.5911721587181091, 0.2970505952835083, -0.2395540326833725]","[0.5537527203559875, 0.5135074853897095, -0.2977958917617798]","[0.5520293116569519, 0.720514714717865, -0.29158657789230347]","[0.5441723465919495, 0.8907538652420044, -0.2619796097278595]","[0.22342151403427124, 0.4420832693576813, -0.20944225788116455]","[0.2088574767112732, 0.7475379109382629, -0.29336726665496826]","[0.22273866832256317, 0.950252890586853, -0.3693757653236389]","[0.22825512290000916, 1.1086277961730957, -0.41304734349250793]","[0.2147994041442871, 0.4430682063102722, -0.07692122459411621]","[0.277229905128479, 0.6915250420570374, -0.14115548133850098]","[0.3873262405395508, 0.6326898336410522, -0.16467773914337158]","[0.4304508566856384, 0.5390167832374573, -0.16542017459869385]","[0.2295852154493332, 0.4663582444190979, 0.03515203669667244]","[0.28638213872909546, 0.6803385019302368, -0.03131883963942528]","[0.37877577543258667, 0.6122857332229614, -0.056143101304769516]","[0.3942856788635254, 0.5332661867141724, -0.05310932919383049]","[0.2445121556520462, 0.4899972677230835, 0.12965750694274902]","[0.2905629873275757, 0.6369228363037109, 0.07342701405286789]","[0.36761558055877686, 0.5853753089904785, 0.05882854387164116]","[0.398631751537323, 0.5130623579025269, 0.06789402663707733]"
