Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.31449851393699646, 0.21616896986961365, 1.1158447250636527e-06]","[0.46895134449005127, 0.22617991268634796, 0.041887346655130386]","[0.6065866947174072, 0.21957513689994812, 0.037516746670007706]","[0.7092710137367249, 0.2690645456314087, 0.016014771535992622]","[0.7897173166275024, 0.3121296167373657, -0.006569130811840296]","[0.6591353416442871, 0.051533862948417664, 0.013336781412363052]","[0.8016517758369446, 0.1352090686559677, -0.02935231663286686]","[0.8688235282897949, 0.2150649130344391, -0.05787467211484909]","[0.9160282611846924, 0.2809208333492279, -0.07571292668581009]","[0.6247233748435974, 0.07098986208438873, -0.041515473276376724]","[0.7821228504180908, 0.1524055004119873, -0.08647913485765457]","[0.860032320022583, 0.23954008519649506, -0.11161954700946808]","[0.9174025654792786, 0.3099191188812256, -0.12758710980415344]","[0.5839276313781738, 0.12011285871267319, -0.09777675569057465]","[0.7417800426483154, 0.18651822209358215, -0.13750150799751282]","[0.825838029384613, 0.2666052579879761, -0.1491359919309616]","[0.8909649848937988, 0.32801955938339233, -0.15449894964694977]","[0.5455693602561951, 0.1887718141078949, -0.15167994797229767]","[0.6825459599494934, 0.23156695067882538, -0.18016450107097626]","[0.7646898031234741, 0.27641311287879944, -0.18686388432979584]","[0.8328201770782471, 0.31806883215904236, -0.18998676538467407]"
"[0.3382743299007416, 0.6507596969604492, 1.439579136786051e-06]","[0.5003988146781921, 0.575488269329071, -0.001636436558328569]","[0.6054188013076782, 0.4707896411418915, -0.062091726809740067]","[0.7072650790214539, 0.37764275074005127, -0.13795208930969238]","[0.7851269245147705, 0.26949697732925415, -0.21659636497497559]","[0.3247232139110565, 0.3055914044380188, -0.08550899475812912]","[0.37457194924354553, 0.11958550661802292, -0.17472118139266968]","[0.5153883695602417, 0.07952824234962463, -0.22855567932128906]","[0.633858859539032, 0.0915096253156662, -0.2552521824836731]","[0.27740418910980225, 0.3168095350265503, -0.13672958314418793]","[0.34833934903144836, 0.09212350100278854, -0.22867774963378906]","[0.5204983949661255, 0.04675234854221344, -0.2699596583843231]","[0.6469894051551819, 0.08091682940721512, -0.2872214615345001]","[0.25940364599227905, 0.3464065194129944, -0.18875612318515778]","[0.32872164249420166, 0.12490594387054443, -0.26443877816200256]","[0.5025349259376526, 0.07368658483028412, -0.2778412997722626]","[0.6265764832496643, 0.093097984790802, -0.27504831552505493]","[0.28390035033226013, 0.38882976770401, -0.24021896719932556]","[0.37143927812576294, 0.20641033351421356, -0.2933764159679413]","[0.5010690689086914, 0.14684081077575684, -0.2992590367794037]","[0.6010831594467163, 0.14417901635169983, -0.2950136661529541]"
"[0.23903106153011322, 0.41620248556137085, 1.8976094224854023e-06]","[0.3060727119445801, 0.3058955669403076, -0.06582551449537277]","[0.39221400022506714, 0.19392338395118713, -0.0868280827999115]","[0.5050808787345886, 0.14487795531749725, -0.0956757515668869]","[0.5992835760116577, 0.11138246953487396, -0.09736369550228119]","[0.2864535450935364, 0.07476405054330826, -0.010021493770182133]","[0.44547462463378906, 0.04564986377954483, -0.03245772421360016]","[0.553513765335083, 0.05429493635892868, -0.06283470243215561]","[0.6352155804634094, 0.06600881367921829, -0.08401811122894287]","[0.2943030297756195, 0.1297072172164917, 0.015332018956542015]","[0.44446465373039246, 0.09367242455482483, -0.0015274101169779897]","[0.5529503226280212, 0.09062768518924713, -0.03251107782125473]","[0.6448737382888794, 0.09196797013282776, -0.056929998099803925]","[0.3038923442363739, 0.19639092683792114, 0.031404320150613785]","[0.4245496690273285, 0.16171693801879883, 0.015535818412899971]","[0.5225962400436401, 0.14384111762046814, -0.0057606324553489685]","[0.6030759811401367, 0.13480167090892792, -0.021896222606301308]","[0.31492042541503906, 0.2723095715045929, 0.04136199131608009]","[0.3959488272666931, 0.24090510606765747, 0.033333469182252884]","[0.45577311515808105, 0.21536459028720856, 0.027158869430422783]","[0.5068716406822205, 0.19284005463123322, 0.02228468284010887]"
"[0.3950895071029663, 0.3290144205093384, 1.2391909649522859e-06]","[0.5761926174163818, 0.35057753324508667, 0.021101418882608414]","[0.7066404819488525, 0.31411343812942505, 0.0016335478285327554]","[0.7990149855613708, 0.3249388337135315, -0.03012824058532715]","[0.8790772557258606, 0.3591292202472687, -0.06298854947090149]","[0.7293946146965027, 0.0986296534538269, -0.0316372849047184]","[0.8471841216087341, 0.2032051980495453, -0.09921014308929443]","[0.9145873188972473, 0.2819490432739258, -0.14996571838855743]","[0.9634302854537964, 0.3588578701019287, -0.1855134814977646]","[0.6822202801704407, 0.1083221510052681, -0.08311663568019867]","[0.8212482929229736, 0.20609547197818756, -0.15420380234718323]","[0.9014801979064941, 0.2941276729106903, -0.19636055827140808]","[0.9666686058044434, 0.376781702041626, -0.22365470230579376]","[0.6207152605056763, 0.15514709055423737, -0.1353342980146408]","[0.7627941370010376, 0.20985889434814453, -0.2034802883863449]","[0.8455677628517151, 0.2787746787071228, -0.22991809248924255]","[0.9132729768753052, 0.3380740284919739, -0.24286898970603943]","[0.5585768818855286, 0.22569483518600464, -0.18510009348392487]","[0.6545034646987915, 0.24148854613304138, -0.23410145938396454]","[0.7218621373176575, 0.2568123936653137, -0.24854202568531036]","[0.7796700596809387, 0.2735142707824707, -0.25606951117515564]"
"[0.36325642466545105, 0.3044656217098236, 1.2864562677350477e-06]","[0.5356823205947876, 0.33225032687187195, 0.02471059374511242]","[0.6803517937660217, 0.32026204466819763, 0.01201724074780941]","[0.7826218605041504, 0.35196614265441895, -0.013703614473342896]","[0.859810471534729, 0.40168511867523193, -0.03850983828306198]","[0.7714882493019104, 0.13296009600162506, 0.001067538047209382]","[0.8844189643859863, 0.2603548765182495, -0.05668693035840988]","[0.9318735599517822, 0.37046974897384644, -0.10251288115978241]","[0.9546016454696655, 0.4619431495666504, -0.13353532552719116]","[0.7464656829833984, 0.1252383142709732, -0.04576407000422478]","[0.8842215538024902, 0.26243069767951965, -0.10445176810026169]","[0.9356451630592346, 0.38282597064971924, -0.1402411162853241]","[0.9591171741485596, 0.4812312126159668, -0.16253596544265747]","[0.695622980594635, 0.15013989806175232, -0.0954945981502533]","[0.8441230654716492, 0.2596529722213745, -0.15681175887584686]","[0.9050683975219727, 0.37613973021507263, -0.1827329695224762]","[0.9367784857749939, 0.47191452980041504, -0.19357360899448395]","[0.6252777576446533, 0.20099607110023499, -0.1429210901260376]","[0.7433123588562012, 0.2865801453590393, -0.1938100904226303]","[0.8015602827072144, 0.3704962730407715, -0.21237224340438843]","[0.8393546342849731, 0.44386887550354004, -0.22049635648727417]"
"[0.31926363706588745, 0.5540070533752441, 1.4473075680143666e-06]","[0.363958477973938, 0.38436806201934814, 0.013824714347720146]","[0.3437594175338745, 0.25539109110832214, -0.014932838268578053]","[0.3709622025489807, 0.16475656628608704, -0.05403967574238777]","[0.42435014247894287, 0.091773122549057, -0.09585809707641602]","[0.1490069329738617, 0.20428098738193512, -0.06490291655063629]","[0.2727353572845459, 0.10673058032989502, -0.1456158459186554]","[0.3622561991214752, 0.052083685994148254, -0.20211589336395264]","[0.44720494747161865, 0.01654846966266632, -0.2408876121044159]","[0.14819443225860596, 0.2582911252975464, -0.11676320433616638]","[0.2668214738368988, 0.13319794833660126, -0.2042759358882904]","[0.3719260096549988, 0.06645838916301727, -0.25156259536743164]","[0.46648555994033813, 0.017358988523483276, -0.28085771203041077]","[0.18226619064807892, 0.3320288360118866, -0.16853101551532745]","[0.2569129168987274, 0.1898116171360016, -0.2513010501861572]","[0.3456450402736664, 0.11465492844581604, -0.28317004442214966]","[0.4203464388847351, 0.05496633052825928, -0.29868409037590027]","[0.23973368108272552, 0.4100217819213867, -0.21698929369449615]","[0.2652910649776459, 0.31715357303619385, -0.2812979817390442]","[0.29360535740852356, 0.24553073942661285, -0.30477190017700195]","[0.322551429271698, 0.18330547213554382, -0.3176102936267853]"
"[0.41676992177963257, 0.2753380537033081, 1.9164108380209655e-06]","[0.522194504737854, 0.27835533022880554, -0.08936590701341629]","[0.6619572639465332, 0.2845185399055481, -0.12307675182819366]","[0.7862468957901001, 0.35286909341812134, -0.13934893906116486]","[0.8744696378707886, 0.42875802516937256, -0.14587607979774475]","[0.7588425278663635, 0.11747483909130096, -0.05071338638663292]","[0.8937324285507202, 0.26942870020866394, -0.08103419095277786]","[0.9399211406707764, 0.3842460513114929, -0.10993672162294388]","[0.9642086029052734, 0.4695465564727783, -0.12699000537395477]","[0.7497250437736511, 0.13867419958114624, -0.01179280411452055]","[0.8844216465950012, 0.27973422408103943, -0.04012496396899223]","[0.9356018304824829, 0.39251935482025146, -0.06708089262247086]","[0.9686612486839294, 0.48544251918792725, -0.08373719453811646]","[0.7274671196937561, 0.18243983387947083, 0.018273061141371727]","[0.8517386317253113, 0.2959185838699341, -0.007259485777467489]","[0.912847638130188, 0.3925413191318512, -0.02756291627883911]","[0.9491134881973267, 0.4773225486278534, -0.03839794173836708]","[0.6956276893615723, 0.2391505390405655, 0.04113617539405823]","[0.8011723160743713, 0.32278159260749817, 0.021244492381811142]","[0.8628750443458557, 0.3952524960041046, 0.009912757202982903]","[0.9041433334350586, 0.462449312210083, 0.006866456940770149]"
"[0.34941861033439636, 0.7215374112129211, 1.346787144029804e-06]","[0.5248876214027405, 0.6463733315467834, 0.0432625412940979]","[0.6325184106826782, 0.5146248936653137, 0.0473235547542572]","[0.7259066700935364, 0.4347359836101532, 0.021922418847680092]","[0.8214073777198792, 0.34702742099761963, -0.00559278205037117]","[0.4768317937850952, 0.29936501383781433, 0.11564922332763672]","[0.5199804902076721, 0.1262390911579132, 0.08719746768474579]","[0.6258915066719055, 0.0926675945520401, 0.05299811065196991]","[0.7103838324546814, 0.11710940301418304, 0.03442956879734993]","[0.4274592995643616, 0.2872373163700104, 0.05272822454571724]","[0.48835575580596924, 0.08131329715251923, 0.022089213132858276]","[0.624322772026062, 0.054802536964416504, -0.01531479973345995]","[0.7186376452445984, 0.1180102676153183, -0.033099401742219925]","[0.3787168860435486, 0.2913327217102051, -0.01921726204454899]","[0.4461122155189514, 0.09193703532218933, -0.04424067214131355]","[0.5937172770500183, 0.07122597098350525, -0.06254487484693527]","[0.702928364276886, 0.12172549962997437, -0.0686357393860817]","[0.34559059143066406, 0.3246363699436188, -0.09236221760511398]","[0.4298161566257477, 0.15806880593299866, -0.11851564794778824]","[0.5528742074966431, 0.12540672719478607, -0.12742772698402405]","[0.6546851396560669, 0.15287096798419952, -0.12692847847938538]"
"[0.3303074538707733, 0.5866274833679199, 2.5235260636691237e-06]","[0.47720032930374146, 0.598562479019165, -0.1785845309495926]","[0.6059152483940125, 0.5612376928329468, -0.3425169289112091]","[0.7325336337089539, 0.4732857346534729, -0.46158015727996826]","[0.8534718751907349, 0.3480927646160126, -0.5746771097183228]","[0.3451536297798157, 0.41166916489601135, -0.5137088894844055]","[0.4156351685523987, 0.26205968856811523, -0.6865468621253967]","[0.5724161863327026, 0.1858665943145752, -0.7413504719734192]","[0.6896523833274841, 0.16016322374343872, -0.7558879852294922]","[0.29277360439300537, 0.327057808637619, -0.4694533348083496]","[0.40142035484313965, 0.14190399646759033, -0.6410954594612122]","[0.5826680064201355, 0.09685248136520386, -0.6590399146080017]","[0.7111766338348389, 0.13020330667495728, -0.6540088057518005]","[0.2965754270553589, 0.2747376561164856, -0.41926509141921997]","[0.38633060455322266, 0.09455512464046478, -0.5765347480773926]","[0.5512335300445557, 0.04926362633705139, -0.5976910591125488]","[0.6751886010169983, 0.06677338480949402, -0.5893324613571167]","[0.3329516351222992, 0.24463677406311035, -0.3719926178455353]","[0.43299388885498047, 0.12038512527942657, -0.4871562123298645]","[0.5580388307571411, 0.08567390590906143, -0.5176047086715698]","[0.6603810787200928, 0.09701964259147644, -0.5234954953193665]"
"[0.39283430576324463, 0.2784004211425781, 1.5586796280331328e-06]","[0.5326402187347412, 0.26909658312797546, -0.04716974496841431]","[0.666947603225708, 0.23426324129104614, -0.06785131245851517]","[0.7771002650260925, 0.25155237317085266, -0.08606726676225662]","[0.8644182682037354, 0.29271167516708374, -0.09950663149356842]","[0.7290966510772705, 0.10596184432506561, 0.015214698389172554]","[0.8453847765922546, 0.19603069126605988, -0.028835978358983994]","[0.9030309915542603, 0.2885565161705017, -0.07697910815477371]","[0.940916895866394, 0.36560264229774475, -0.10792363435029984]","[0.7087940573692322, 0.13499601185321808, 0.019669482484459877]","[0.828145444393158, 0.22342640161514282, -0.0209841039031744]","[0.8949674367904663, 0.3132209777832031, -0.06671805679798126]","[0.9464002251625061, 0.3935804069042206, -0.09667938947677612]","[0.6786689758300781, 0.18237832188606262, 0.013323502615094185]","[0.7998000383377075, 0.24526657164096832, -0.02377641573548317]","[0.8785459995269775, 0.3259427845478058, -0.04987670108675957]","[0.9329223036766052, 0.3970288634300232, -0.06316060572862625]","[0.637008011341095, 0.2322542816400528, 0.00133672752417624]","[0.7481065392494202, 0.2717650234699249, -0.02193736471235752]","[0.8209422826766968, 0.31828704476356506, -0.030718807131052017]","[0.8745163083076477, 0.3625454902648926, -0.0337558351457119]"
