Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.31046491861343384, 0.6412319540977478, -1.6880069324543001e-06]","[0.5366608500480652, 0.6621695756912231, -0.08081755042076111]","[0.763252317905426, 0.5599850416183472, -0.0876823291182518]","[0.8726222515106201, 0.3744436204433441, -0.08536533266305923]","[0.9306177496910095, 0.2371547818183899, -0.06351913511753082]","[0.7427670955657959, 0.34769338369369507, 0.007009205408394337]","[0.8040295839309692, 0.1900455206632614, -0.08670985698699951]","[0.7097370028495789, 0.3025422692298889, -0.12249288707971573]","[0.6619145274162292, 0.3960193693637848, -0.12518779933452606]","[0.6125357747077942, 0.2872488796710968, 0.02642846293747425]","[0.6653965711593628, 0.1274014413356781, -0.09503915160894394]","[0.5739446878433228, 0.30731379985809326, -0.11784838140010834]","[0.5626859664916992, 0.4045710861682892, -0.09568880498409271]","[0.48241126537323, 0.26028287410736084, 0.02745354175567627]","[0.5192195177078247, 0.12477146089076996, -0.09877078235149384]","[0.4456666111946106, 0.3079647123813629, -0.06267528980970383]","[0.44132837653160095, 0.40208882093429565, 0.0028811730444431305]","[0.3493913412094116, 0.2654779255390167, 0.023958250880241394]","[0.38744214177131653, 0.1606583297252655, -0.05131399631500244]","[0.34830179810523987, 0.2975684702396393, -0.019623402506113052]","[0.3466659486293793, 0.36818334460258484, 0.030056651681661606]"
"[0.3652852773666382, 0.5773018598556519, -1.412406277268019e-06]","[0.5178664922714233, 0.6781108379364014, -0.08129175007343292]","[0.7371053695678711, 0.6189528107643127, -0.09689453989267349]","[0.8891119956970215, 0.4815850853919983, -0.10585000365972519]","[0.9528195858001709, 0.36055463552474976, -0.09758304804563522]","[0.7714968919754028, 0.4339190423488617, -0.026791155338287354]","[0.862162709236145, 0.3223734200000763, -0.1078018844127655]","[0.7670966386795044, 0.4174443483352661, -0.13078077137470245]","[0.7210798859596252, 0.47143739461898804, -0.12884394824504852]","[0.6782649159431458, 0.34870466589927673, -0.00941859744489193]","[0.7652475833892822, 0.25653335452079773, -0.09711028635501862]","[0.6556227803230286, 0.39458194375038147, -0.09869617223739624]","[0.6306947469711304, 0.427886962890625, -0.07378855347633362]","[0.5913830995559692, 0.27431386709213257, -0.010540886782109737]","[0.6783167123794556, 0.17560286819934845, -0.10842938721179962]","[0.588049590587616, 0.32099083065986633, -0.07447796314954758]","[0.5539349317550659, 0.36608612537384033, -0.023136312142014503]","[0.49877533316612244, 0.20114316046237946, -0.017828503623604774]","[0.5716469287872314, 0.10681764781475067, -0.08324863761663437]","[0.5280132293701172, 0.21863529086112976, -0.06075413152575493]","[0.5080792903900146, 0.2785769999027252, -0.023532280698418617]"
"[0.3625771403312683, 0.6400867700576782, -9.424880431652127e-07]","[0.5621029138565063, 0.6527649760246277, 0.019993780180811882]","[0.74425208568573, 0.5905166268348694, 0.061808038502931595]","[0.8695449829101562, 0.5004222393035889, 0.09269712120294571]","[0.922943651676178, 0.4222896695137024, 0.12794232368469238]","[0.7403234243392944, 0.5766646862030029, 0.13588903844356537]","[0.8935816884040833, 0.5024959444999695, 0.13746507465839386]","[0.9008375406265259, 0.4747152328491211, 0.11990436166524887]","[0.875295877456665, 0.46944501996040344, 0.11080797761678696]","[0.7172020077705383, 0.5532837510108948, 0.12524519860744476]","[0.856238067150116, 0.49527281522750854, 0.127615287899971]","[0.8382154107093811, 0.47600531578063965, 0.09986947476863861]","[0.801979124546051, 0.4754650294780731, 0.08227215707302094]","[0.6877592206001282, 0.5411033630371094, 0.1050398051738739]","[0.8050808310508728, 0.4846551716327667, 0.10029073804616928]","[0.7824605107307434, 0.46726885437965393, 0.07358740270137787]","[0.7423943877220154, 0.4701441526412964, 0.05887211486697197]","[0.6517077684402466, 0.5390110611915588, 0.08580709248781204]","[0.760057806968689, 0.48980575799942017, 0.08844712376594543]","[0.7745141386985779, 0.4690786600112915, 0.08235138654708862]","[0.7624279260635376, 0.456218421459198, 0.07881861925125122]"
"[0.3361544907093048, 0.5558478236198425, -1.3603524848804227e-06]","[0.5129860639572144, 0.660905659198761, -0.09421562403440475]","[0.7662147879600525, 0.6062319874763489, -0.10898403078317642]","[0.9174622893333435, 0.4397532343864441, -0.11100570857524872]","[0.9795578718185425, 0.3061186373233795, -0.09413710981607437]","[0.7766711711883545, 0.39567089080810547, -0.06008709594607353]","[0.8668134212493896, 0.2365063726902008, -0.15944920480251312]","[0.756263017654419, 0.3291020691394806, -0.19020506739616394]","[0.6941363215446472, 0.4180440306663513, -0.19323895871639252]","[0.6536444425582886, 0.3079755902290344, -0.04378034919500351]","[0.7334029674530029, 0.15428416430950165, -0.16849520802497864]","[0.6144449710845947, 0.31136366724967957, -0.18588581681251526]","[0.5738444924354553, 0.41247743368148804, -0.16663306951522827]","[0.5410442352294922, 0.2510867118835449, -0.04514512047171593]","[0.6000699996948242, 0.12139892578125, -0.18602631986141205]","[0.4936196506023407, 0.29141977429389954, -0.16133664548397064]","[0.4649978280067444, 0.3970467746257782, -0.10828753560781479]","[0.4256135821342468, 0.21223464608192444, -0.05121158808469772]","[0.4527246356010437, 0.135113924741745, -0.15366001427173615]","[0.38258326053619385, 0.2633126974105835, -0.14402614533901215]","[0.3682505190372467, 0.3491070568561554, -0.11191610991954803]"
"[0.3932024836540222, 0.653678297996521, -5.439375172500149e-07]","[0.6073045134544373, 0.6537408828735352, -0.0031642985995858908]","[0.7750201225280762, 0.5829797983169556, 0.035770121961832047]","[0.8823531866073608, 0.48026198148727417, 0.06795715540647507]","[0.9271301031112671, 0.39143043756484985, 0.1038946732878685]","[0.7743155360221863, 0.5667262673377991, 0.15623918175697327]","[0.8876045346260071, 0.4744218587875366, 0.17007595300674438]","[0.9045180082321167, 0.42902135848999023, 0.15116362273693085]","[0.8965264558792114, 0.403167188167572, 0.13971568644046783]","[0.7363288402557373, 0.5231121182441711, 0.16290758550167084]","[0.8394884467124939, 0.44135573506355286, 0.17765288054943085]","[0.8315351605415344, 0.41340839862823486, 0.14028310775756836]","[0.8041389584541321, 0.40381425619125366, 0.11476386338472366]","[0.698539137840271, 0.49284106492996216, 0.15702985227108002]","[0.7882944345474243, 0.40955519676208496, 0.16082482039928436]","[0.7805702090263367, 0.3903244137763977, 0.12162195146083832]","[0.7536962032318115, 0.3916603624820709, 0.09844336658716202]","[0.6582766175270081, 0.4750030040740967, 0.14981834590435028]","[0.7508378624916077, 0.4199974834918976, 0.158283993601799]","[0.7851556539535522, 0.38768619298934937, 0.14633801579475403]","[0.8000073432922363, 0.3641396760940552, 0.13783621788024902]"
"[0.42030519247055054, 0.480792760848999, -5.23198252722068e-07]","[0.551437497138977, 0.5447766780853271, -0.03635067120194435]","[0.7010939717292786, 0.5237072706222534, -0.10515237599611282]","[0.8167922496795654, 0.49389129877090454, -0.18155375123023987]","[0.8982677459716797, 0.4647012948989868, -0.25903141498565674]","[0.6880365610122681, 0.48338085412979126, -0.12259189039468765]","[0.8170938491821289, 0.3695516586303711, -0.20304501056671143]","[0.8287672400474548, 0.3359730839729309, -0.24444900453090668]","[0.834588885307312, 0.342519074678421, -0.2646912932395935]","[0.5727789998054504, 0.4160769581794739, -0.1432693749666214]","[0.7138291597366333, 0.2753851115703583, -0.20450808107852936]","[0.7426967620849609, 0.2642039358615875, -0.20640002191066742]","[0.7262985706329346, 0.2963355481624603, -0.21215662360191345]","[0.45153433084487915, 0.3558797240257263, -0.1655333787202835]","[0.5747412443161011, 0.2333933711051941, -0.21571680903434753]","[0.6065921187400818, 0.2279021441936493, -0.19390606880187988]","[0.5956521034240723, 0.2596885561943054, -0.1794605404138565]","[0.333393394947052, 0.3071601986885071, -0.19428607821464539]","[0.4274401068687439, 0.20053723454475403, -0.22129924595355988]","[0.4642547369003296, 0.1970641016960144, -0.2024921029806137]","[0.4756205976009369, 0.2348715215921402, -0.1898747682571411]"
"[0.6189896464347839, 0.665773332118988, -1.7145680430985522e-06]","[0.7336657643318176, 0.5040224194526672, -0.1090812012553215]","[0.6886935234069824, 0.258807897567749, -0.1385088860988617]","[0.5398274660110474, 0.10713259875774384, -0.14852260053157806]","[0.416810005903244, 0.03530605137348175, -0.13694624602794647]","[0.4665074348449707, 0.22920547425746918, -0.09500407427549362]","[0.3690040707588196, 0.11540090292692184, -0.2036086916923523]","[0.5001177787780762, 0.26345294713974, -0.22340232133865356]","[0.5499545335769653, 0.32326245307922363, -0.21764691174030304]","[0.3732898235321045, 0.3507319390773773, -0.07570047676563263]","[0.28536829352378845, 0.23135791718959808, -0.2167096734046936]","[0.4593202471733093, 0.3892657458782196, -0.2248915731906891]","[0.5029503107070923, 0.4304180145263672, -0.19385148584842682]","[0.31074297428131104, 0.4735276699066162, -0.07411286979913712]","[0.24626851081848145, 0.3846917748451233, -0.21889305114746094]","[0.42151734232902527, 0.5181146860122681, -0.1720237284898758]","[0.45570945739746094, 0.5460920929908752, -0.102611243724823]","[0.2615761160850525, 0.6004052758216858, -0.07713671773672104]","[0.22040864825248718, 0.5402573943138123, -0.16288191080093384]","[0.36447930335998535, 0.6272591352462769, -0.1251569390296936]","[0.39359429478645325, 0.6417983174324036, -0.0754520520567894]"
"[0.3990110456943512, 0.548303484916687, -1.607677972970123e-06]","[0.5676184296607971, 0.6178265810012817, -0.09680595993995667]","[0.7581650614738464, 0.5555012226104736, -0.11948934942483902]","[0.8748655319213867, 0.4130432605743408, -0.13105297088623047]","[0.9397337436676025, 0.2898782789707184, -0.12227898836135864]","[0.7792124152183533, 0.3873119354248047, -0.028605906292796135]","[0.838143527507782, 0.2668410837650299, -0.11815326660871506]","[0.7225618362426758, 0.34633615612983704, -0.1390668749809265]","[0.6694512367248535, 0.40817952156066895, -0.13059379160404205]","[0.6793866157531738, 0.2929672300815582, 0.0005690801190212369]","[0.7210208773612976, 0.18987774848937988, -0.086878202855587]","[0.5849462747573853, 0.32569485902786255, -0.07773955911397934]","[0.5823912620544434, 0.37660861015319824, -0.04162595048546791]","[0.5841304063796997, 0.21414406597614288, 0.006973296403884888]","[0.6378769874572754, 0.10258316248655319, -0.09567528963088989]","[0.5165351629257202, 0.24402734637260437, -0.05472984537482262]","[0.5046819448471069, 0.30773094296455383, 0.006276397500187159]","[0.4884387254714966, 0.15300601720809937, 0.006461293436586857]","[0.5304215550422668, 0.05337679386138916, -0.055005911737680435]","[0.45437347888946533, 0.15978683531284332, -0.024630049243569374]","[0.4437611699104309, 0.22712591290473938, 0.021687299013137817]"
"[0.45631545782089233, 0.6946357488632202, -4.786484169017058e-07]","[0.652157187461853, 0.6006946563720703, -0.03047763742506504]","[0.7330941557884216, 0.36524268984794617, -0.025443483144044876]","[0.7277681827545166, 0.17367121577262878, -0.02469956874847412]","[0.6854982972145081, 0.056557923555374146, -0.011650942265987396]","[0.6300962567329407, 0.25907254219055176, 0.02568775787949562]","[0.6153998970985413, 0.14533571898937225, -0.027836697176098824]","[0.6193544268608093, 0.2524726092815399, -0.04583904147148132]","[0.6100220680236816, 0.2936862111091614, -0.050186507403850555]","[0.5095311403274536, 0.2529948353767395, 0.015852635726332664]","[0.5161359906196594, 0.14982911944389343, -0.04856233298778534]","[0.539181113243103, 0.3064795136451721, -0.05833633989095688]","[0.5336851477622986, 0.34134846925735474, -0.05086918920278549]","[0.3966803550720215, 0.2657754123210907, -0.006407724693417549]","[0.4042357802391052, 0.15631785988807678, -0.08853166550397873]","[0.44334667921066284, 0.3229367434978485, -0.06782501190900803]","[0.4325140714645386, 0.3714790940284729, -0.03314780071377754]","[0.28453075885772705, 0.290523499250412, -0.030247047543525696]","[0.3237030506134033, 0.2064908742904663, -0.08657509088516235]","[0.354082852602005, 0.30473625659942627, -0.06978701800107956]","[0.33904650807380676, 0.3430447280406952, -0.04432704299688339]"
"[0.6512264013290405, 0.7086909413337708, -7.856217507651309e-07]","[0.7735133171081543, 0.5340204238891602, -0.052350763231515884]","[0.7101132869720459, 0.267596572637558, -0.051811665296554565]","[0.574217677116394, 0.1122952550649643, -0.04407913237810135]","[0.4838123917579651, 0.040656015276908875, -0.020083200186491013]","[0.4755367636680603, 0.23420220613479614, -0.06027611717581749]","[0.3939400613307953, 0.12468703091144562, -0.12047585099935532]","[0.5167272090911865, 0.2446998506784439, -0.12044338136911392]","[0.5491920113563538, 0.3096622824668884, -0.11040384322404861]","[0.37459588050842285, 0.33406516909599304, -0.0628407746553421]","[0.32094767689704895, 0.212040513753891, -0.13606330752372742]","[0.481395959854126, 0.3449332118034363, -0.13594479858875275]","[0.4881851375102997, 0.39574167132377625, -0.12187495082616806]","[0.3048349618911743, 0.4433653950691223, -0.07300188392400742]","[0.26367253065109253, 0.32696372270584106, -0.16607820987701416]","[0.42938798666000366, 0.4471127986907959, -0.12776799499988556]","[0.42595750093460083, 0.49422740936279297, -0.08280572295188904]","[0.23560647666454315, 0.5597063302993774, -0.0840582400560379]","[0.2308577597141266, 0.44600027799606323, -0.15069514513015747]","[0.3485419750213623, 0.5171197056770325, -0.11785376071929932]","[0.3450870215892792, 0.5676006078720093, -0.08115748316049576]"
