Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.3453516960144043, 0.6019970774650574, -1.4098994824962574e-06]","[0.4912474751472473, 0.7035189270973206, -0.10977504402399063]","[0.743610143661499, 0.585715651512146, -0.1356498748064041]","[0.8178146481513977, 0.34459543228149414, -0.14306530356407166]","[0.7713693380355835, 0.1803315132856369, -0.12881521880626678]","[0.8040469288825989, 0.3946273922920227, -0.051927533000707626]","[0.8870213031768799, 0.25994470715522766, -0.14837083220481873]","[0.7901470065116882, 0.3802757263183594, -0.17872187495231628]","[0.7407630681991577, 0.44262251257896423, -0.18498843908309937]","[0.6807682514190674, 0.30799347162246704, -0.03221936523914337]","[0.7574421167373657, 0.1675458699464798, -0.1459280252456665]","[0.6541739106178284, 0.372268944978714, -0.1580856889486313]","[0.625756561756134, 0.43034714460372925, -0.13260199129581451]","[0.5569429397583008, 0.2569132447242737, -0.03157314658164978]","[0.611310601234436, 0.1484922170639038, -0.1705574095249176]","[0.5212039947509766, 0.36025550961494446, -0.1350301206111908]","[0.4957160949707031, 0.4098629951477051, -0.0724974274635315]","[0.42014938592910767, 0.20522986352443695, -0.03568435460329056]","[0.4723339080810547, 0.144460991024971, -0.13283538818359375]","[0.4169043004512787, 0.3039732575416565, -0.10483735799789429]","[0.398551344871521, 0.34856870770454407, -0.05866917595267296]"
"[0.2850359082221985, 0.5881881713867188, -8.144247090058343e-07]","[0.45507869124412537, 0.7057702541351318, -0.1039266586303711]","[0.7164862751960754, 0.6102008819580078, -0.124272920191288]","[0.8450859785079956, 0.3734334707260132, -0.13183459639549255]","[0.8184642791748047, 0.22861050069332123, -0.11029734462499619]","[0.8196576833724976, 0.490328848361969, -0.013887853361666203]","[0.9411444067955017, 0.32745295763015747, -0.12764006853103638]","[0.7993661761283875, 0.39164286851882935, -0.18395183980464935]","[0.745278537273407, 0.45548737049102783, -0.20964354276657104]","[0.7067028880119324, 0.38023093342781067, -0.0066126431338489056]","[0.817789614200592, 0.2391890287399292, -0.11556877940893173]","[0.6431052088737488, 0.3854297399520874, -0.122932568192482]","[0.6466810703277588, 0.4580625295639038, -0.10061614960432053]","[0.592013955116272, 0.2985657751560211, -0.02754153497517109]","[0.6701381206512451, 0.18292461335659027, -0.1665518581867218]","[0.5170900821685791, 0.3464030921459198, -0.1359301209449768]","[0.5208381414413452, 0.4185158610343933, -0.07719293981790543]","[0.47589996457099915, 0.22676916420459747, -0.0570300854742527]","[0.5510035753250122, 0.15907630324363708, -0.15265671908855438]","[0.4480290710926056, 0.27403146028518677, -0.13066065311431885]","[0.42532989382743835, 0.31965625286102295, -0.09127257764339447]"
"[0.5239144563674927, 0.5584235191345215, -1.1252795957261696e-06]","[0.6897469162940979, 0.566533625125885, -0.16880695521831512]","[0.8378651738166809, 0.4921780824661255, -0.2673032581806183]","[0.8551754951477051, 0.35589599609375, -0.344134658575058]","[0.7495719194412231, 0.2535821795463562, -0.4039648175239563]","[0.8269848823547363, 0.2873948812484741, -0.18577761948108673]","[0.8781420588493347, 0.1774897575378418, -0.3353937566280365]","[0.7887008190155029, 0.3340553939342499, -0.38619405031204224]","[0.7364330291748047, 0.41525715589523315, -0.40031111240386963]","[0.706599235534668, 0.22168834507465363, -0.15659590065479279]","[0.7452075481414795, 0.08229193091392517, -0.3326724171638489]","[0.6540614366531372, 0.29839247465133667, -0.3674682676792145]","[0.6223089694976807, 0.37354573607444763, -0.3554519712924957]","[0.57737797498703, 0.18168431520462036, -0.14737103879451752]","[0.6019957661628723, 0.06240156292915344, -0.3168906271457672]","[0.5346668362617493, 0.2639598250389099, -0.2955709397792816]","[0.500090479850769, 0.34745392203330994, -0.24223428964614868]","[0.4431200921535492, 0.16389691829681396, -0.14733657240867615]","[0.4394236207008362, 0.10374517738819122, -0.24976246058940887]","[0.4088470935821533, 0.23995371162891388, -0.23428648710250854]","[0.3911205530166626, 0.29533547163009644, -0.2004854828119278]"
"[0.41972917318344116, 0.4223306179046631, -9.036256187755498e-07]","[0.44667425751686096, 0.3439639210700989, -0.004801535047590733]","[0.45814794301986694, 0.25393348932266235, -0.038357339799404144]","[0.44229331612586975, 0.16829919815063477, -0.09011732786893845]","[0.45161744952201843, 0.12828361988067627, -0.14083687961101532]","[0.5391982197761536, 0.18898743391036987, -0.020172592252492905]","[0.5624615550041199, 0.10756620019674301, -0.10149479657411575]","[0.5278547406196594, 0.11875592172145844, -0.1430232673883438]","[0.4848273694515228, 0.1437913328409195, -0.16351087391376495]","[0.5217085480690002, 0.1820066124200821, -0.06621827185153961]","[0.4882119596004486, 0.09380364418029785, -0.16251727938652039]","[0.4538264870643616, 0.18230894207954407, -0.17975807189941406]","[0.44167983531951904, 0.249606654047966, -0.17193648219108582]","[0.5012772679328918, 0.21127301454544067, -0.12277226895093918]","[0.47259339690208435, 0.1149711087346077, -0.22521793842315674]","[0.4349111020565033, 0.1754172295331955, -0.21385350823402405]","[0.3996662497520447, 0.22039660811424255, -0.1829390525817871]","[0.48657751083374023, 0.2607800364494324, -0.17921993136405945]","[0.47250932455062866, 0.19221694767475128, -0.25184282660484314]","[0.43425455689430237, 0.19937194883823395, -0.24592263996601105]","[0.3892984986305237, 0.21132156252861023, -0.22713208198547363]"
"[0.46476730704307556, 0.4137277901172638, -8.479327675559034e-07]","[0.6156761050224304, 0.4555550813674927, -0.11168597638607025]","[0.7951223254203796, 0.45352664589881897, -0.19350069761276245]","[0.8798936009407043, 0.37031090259552, -0.26847732067108154]","[0.8492540717124939, 0.2543180584907532, -0.33378273248672485]","[0.7841252088546753, 0.22745028138160706, -0.13946636021137238]","[0.8752387762069702, 0.21079283952713013, -0.27031582593917847]","[0.8242167830467224, 0.3255273103713989, -0.3232764005661011]","[0.7606213092803955, 0.3750837743282318, -0.33902451395988464]","[0.6634923219680786, 0.17125728726387024, -0.13639682531356812]","[0.7595574259757996, 0.18891945481300354, -0.26754340529441833]","[0.6890367269515991, 0.36655735969543457, -0.2823302745819092]","[0.627790629863739, 0.38390350341796875, -0.2691342532634735]","[0.5444703698158264, 0.1440502554178238, -0.14930832386016846]","[0.6461380124092102, 0.15034684538841248, -0.2852160334587097]","[0.5939160585403442, 0.322793185710907, -0.2437243014574051]","[0.5269625186920166, 0.34545984864234924, -0.1885668784379959]","[0.4091951251029968, 0.1328456997871399, -0.16868720948696136]","[0.5167195200920105, 0.14309358596801758, -0.2556881010532379]","[0.4994894862174988, 0.2719549834728241, -0.21949894726276398]","[0.4473538398742676, 0.2967202663421631, -0.17470011115074158]"
"[0.29720380902290344, 0.7015509605407715, 1.568631375903351e-07]","[0.49193134903907776, 0.7254990339279175, -0.04673382639884949]","[0.709550678730011, 0.6253420114517212, -0.057514533400535583]","[0.780725359916687, 0.4248437285423279, -0.07261334359645844]","[0.7280387878417969, 0.2801920473575592, -0.08084754645824432]","[0.7706495523452759, 0.43915021419525146, 0.05956444516777992]","[0.8621259927749634, 0.311204195022583, 0.008583389222621918]","[0.9116862416267395, 0.28077033162117004, -0.023406459018588066]","[0.8853252530097961, 0.29391220211982727, -0.03530089557170868]","[0.6614626049995422, 0.35046958923339844, 0.050882235169410706]","[0.7634037733078003, 0.22357821464538574, -0.014348505064845085]","[0.6821140646934509, 0.36404135823249817, -0.026008890941739082]","[0.6295804977416992, 0.4521309733390808, -0.0036978970747441053]","[0.5400771498680115, 0.30495214462280273, 0.02727699652314186]","[0.6169812083244324, 0.20640724897384644, -0.0689707100391388]","[0.547895073890686, 0.3741905987262726, -0.04605807363986969]","[0.5043737292289734, 0.45009538531303406, 0.0043711052276194096]","[0.39364680647850037, 0.27228230237960815, 0.0005698221502825618]","[0.47822505235671997, 0.19919219613075256, -0.0748608335852623]","[0.4381697475910187, 0.3218819797039032, -0.052053339779376984]","[0.4087775647640228, 0.38799864053726196, -0.012310943566262722]"
"[0.6764906048774719, 0.5705560445785522, -1.3929602573625743e-06]","[0.552153468132019, 0.480365514755249, -0.10558833181858063]","[0.5258117914199829, 0.35684841871261597, -0.189802885055542]","[0.531998872756958, 0.2746480703353882, -0.2584916055202484]","[0.49344488978385925, 0.21423670649528503, -0.324351042509079]","[0.5608394145965576, 0.1662122905254364, -0.22857800126075745]","[0.45707786083221436, 0.08765263855457306, -0.3643345236778259]","[0.40294796228408813, 0.20470213890075684, -0.4286338984966278]","[0.38585811853408813, 0.29587215185165405, -0.4611111879348755]","[0.6852736473083496, 0.1806567907333374, -0.2383214384317398]","[0.5839899778366089, 0.07470101118087769, -0.4130271077156067]","[0.5077048540115356, 0.25387144088745117, -0.4630012512207031]","[0.4791182279586792, 0.34880930185317993, -0.47187066078186035]","[0.7969943881034851, 0.2311878800392151, -0.25395917892456055]","[0.7373898029327393, 0.11190804094076157, -0.4029179513454437]","[0.6425644159317017, 0.27223944664001465, -0.39986228942871094]","[0.6161746978759766, 0.35837775468826294, -0.3743188977241516]","[0.9087990522384644, 0.2947158217430115, -0.27479812502861023]","[0.8588048815727234, 0.24971266090869904, -0.38760265707969666]","[0.7553056478500366, 0.3260423541069031, -0.39951181411743164]","[0.7059623599052429, 0.35568368434906006, -0.39131325483322144]"
"[0.4592509865760803, 0.80454421043396, 4.242855311531457e-07]","[0.6267863512039185, 0.704256534576416, -0.0517716109752655]","[0.7455600500106812, 0.48874831199645996, -0.06670556962490082]","[0.6871110200881958, 0.2877868413925171, -0.08642684668302536]","[0.5522856116294861, 0.20494192838668823, -0.09826835244894028]","[0.6779525279998779, 0.28645914793014526, 0.06144992634654045]","[0.6777985095977783, 0.13389283418655396, 0.007717690896242857]","[0.6993294954299927, 0.07893860340118408, -0.029008589684963226]","[0.6761378645896912, 0.10125358402729034, -0.04409986734390259]","[0.534614622592926, 0.27981922030448914, 0.05121728777885437]","[0.543454647064209, 0.13158757984638214, -0.016303468495607376]","[0.5671235918998718, 0.2983452081680298, -0.03173389658331871]","[0.5761274099349976, 0.4001125693321228, -0.012126627378165722]","[0.40674886107444763, 0.31910285353660583, 0.024831034243106842]","[0.4131263792514801, 0.2070111781358719, -0.06692555546760559]","[0.4603031575679779, 0.38528281450271606, -0.04296077415347099]","[0.46936559677124023, 0.46405720710754395, 0.006483527831733227]","[0.27309462428092957, 0.3863862156867981, -0.006188339088112116]","[0.3044832944869995, 0.28883516788482666, -0.06879620999097824]","[0.34663134813308716, 0.4096488356590271, -0.03946271538734436]","[0.3597276508808136, 0.469717800617218, 0.0020734015852212906]"
"[0.25586429238319397, 0.6989155411720276, 2.0695659941338818e-07]","[0.4798269271850586, 0.7327257394790649, -0.04955552518367767]","[0.7038810849189758, 0.6445263028144836, -0.06523237377405167]","[0.7840667366981506, 0.4427507817745209, -0.08706483244895935]","[0.7187808752059937, 0.29813212156295776, -0.10069026798009872]","[0.772521436214447, 0.4553968906402588, 0.05791548267006874]","[0.8752127885818481, 0.32390549778938293, 0.001035659690387547]","[0.9186497330665588, 0.31067612767219543, -0.034720227122306824]","[0.8905026316642761, 0.32603099942207336, -0.05027573183178902]","[0.66959547996521, 0.3629557490348816, 0.04458453878760338]","[0.7743673920631409, 0.24491696059703827, -0.0277757178992033]","[0.6755462288856506, 0.3862123489379883, -0.042297013103961945]","[0.6236468553543091, 0.47018977999687195, -0.02351771853864193]","[0.5498617887496948, 0.30981314182281494, 0.014468234963715076]","[0.6296776533126831, 0.21389660239219666, -0.09156592935323715]","[0.5455178022384644, 0.38202163577079773, -0.077576644718647]","[0.5003302693367004, 0.45818638801574707, -0.03281020745635033]","[0.40590420365333557, 0.2680487334728241, -0.01909167692065239]","[0.49732330441474915, 0.20127542316913605, -0.1004413291811943]","[0.4484499394893646, 0.3209913372993469, -0.08459318429231644]","[0.4127327501773834, 0.3865794539451599, -0.05064510181546211]"
"[0.39118075370788574, 0.38384634256362915, -1.2687656862908625e-06]","[0.2854499816894531, 0.43209871649742126, -0.07347331196069717]","[0.20141281187534332, 0.4358283281326294, -0.12954287230968475]","[0.16934600472450256, 0.430686891078949, -0.18130825459957123]","[0.1559847593307495, 0.43370720744132996, -0.2260136902332306]","[0.16787436604499817, 0.3077121675014496, -0.10950921475887299]","[0.1304844319820404, 0.29069435596466064, -0.18407116830348969]","[0.19400139153003693, 0.39366328716278076, -0.2105277180671692]","[0.21828824281692505, 0.42737242579460144, -0.22209417819976807]","[0.24713565409183502, 0.23137538135051727, -0.10855758190155029]","[0.21323883533477783, 0.19375094771385193, -0.19103465974330902]","[0.29983949661254883, 0.32317766547203064, -0.19753341376781464]","[0.32386571168899536, 0.366454154253006, -0.18689706921577454]","[0.326729953289032, 0.18082056939601898, -0.11507823318243027]","[0.29691192507743835, 0.13222253322601318, -0.20814566314220428]","[0.375089168548584, 0.2601032853126526, -0.18479108810424805]","[0.39411741495132446, 0.31093311309814453, -0.14863233268260956]","[0.399411678314209, 0.15433171391487122, -0.12442104518413544]","[0.3869898319244385, 0.12420745193958282, -0.18420253694057465]","[0.43164166808128357, 0.20599523186683655, -0.1622578352689743]","[0.4447726607322693, 0.24094758927822113, -0.13301366567611694]"
