Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.32492053508758545, 0.7217757701873779, -8.168169074451725e-08]","[0.5109272003173828, 0.7017804384231567, -0.04338498413562775]","[0.6580231189727783, 0.5837736129760742, -0.037570521235466]","[0.7559383511543274, 0.4832508862018585, -0.02732991613447666]","[0.8472682237625122, 0.44920799136161804, -0.009821966290473938]","[0.5464581251144409, 0.3726256489753723, 0.00959114171564579]","[0.5819516777992249, 0.2012811303138733, -0.016633938997983932]","[0.598299503326416, 0.10238325595855713, -0.03217827528715134]","[0.6034654378890991, 0.0046676695346832275, -0.04612262547016144]","[0.4654376208782196, 0.3547021150588989, 0.009226986207067966]","[0.5309134721755981, 0.273696631193161, -0.028825778514146805]","[0.5043060779571533, 0.42086634039878845, -0.02784283272922039]","[0.48564398288726807, 0.4568612277507782, -0.014961471781134605]","[0.3800138831138611, 0.3498086631298065, -0.0017547511961311102]","[0.4470817446708679, 0.2665601670742035, -0.06917838007211685]","[0.4234330654144287, 0.41816985607147217, -0.04335883632302284]","[0.3998624384403229, 0.43986189365386963, -0.006911660078912973]","[0.2815530300140381, 0.3589603006839752, -0.015710853040218353]","[0.3432905673980713, 0.26505419611930847, -0.06216130033135414]","[0.3485596179962158, 0.3716905117034912, -0.03365548700094223]","[0.32025423645973206, 0.4047998785972595, -0.001986767165362835]"
"[0.2773602604866028, 0.8061704039573669, 3.1792788490747625e-07]","[0.43020495772361755, 0.7560860514640808, -0.1422666311264038]","[0.5789989233016968, 0.6254164576530457, -0.18619516491889954]","[0.7089889049530029, 0.4921515882015228, -0.2067069113254547]","[0.8229295015335083, 0.401820570230484, -0.20713815093040466]","[0.5160870552062988, 0.411681592464447, -0.05422348156571388]","[0.5226492881774902, 0.2453027218580246, -0.10371539741754532]","[0.5186753869056702, 0.15001404285430908, -0.11222142726182938]","[0.5188593864440918, 0.04986509680747986, -0.11262112110853195]","[0.4059849679470062, 0.41506320238113403, -0.008798458613455296]","[0.36780864000320435, 0.3116301894187927, -0.057817697525024414]","[0.3638736605644226, 0.4747949242591858, -0.02507149428129196]","[0.41380712389945984, 0.49520230293273926, 0.017777860164642334]","[0.30536794662475586, 0.4349980652332306, 0.011057110503315926]","[0.2689572870731354, 0.34682056307792664, -0.06352566182613373]","[0.28125351667404175, 0.496345192193985, -0.021412689238786697]","[0.3316478729248047, 0.5058287978172302, 0.028115814551711082]","[0.2177710235118866, 0.46493518352508545, 0.01684900000691414]","[0.18179017305374146, 0.39653560519218445, -0.03052993305027485]","[0.2028423249721527, 0.49773842096328735, -0.0055815367959439754]","[0.2355143427848816, 0.5308818817138672, 0.02638999931514263]"
"[0.4870463013648987, 0.8211947679519653, 7.000982016336366e-09]","[0.5947321653366089, 0.6622259020805359, -0.085820771753788]","[0.6437172889709473, 0.4870878756046295, -0.10013066232204437]","[0.6658109426498413, 0.3281555771827698, -0.09949257969856262]","[0.7308104038238525, 0.2283705770969391, -0.08181769400835037]","[0.4616946578025818, 0.3644512891769409, -0.012392268516123295]","[0.386993408203125, 0.2162681668996811, -0.05053069069981575]","[0.34180647134780884, 0.14338067173957825, -0.07213275134563446]","[0.2915046215057373, 0.05576986074447632, -0.08579883724451065]","[0.37325549125671387, 0.4183158576488495, 0.015521791763603687]","[0.33850252628326416, 0.33909696340560913, -0.004704776685684919]","[0.41380012035369873, 0.4803531765937805, 0.01651780493557453]","[0.4501683712005615, 0.4831124544143677, 0.03690429404377937]","[0.30229127407073975, 0.4778892397880554, 0.025496721267700195]","[0.2524421215057373, 0.3873386085033417, -0.01869625598192215]","[0.3367610573768616, 0.521493673324585, 0.019009172916412354]","[0.37158340215682983, 0.5311346054077148, 0.05424787849187851]","[0.23698988556861877, 0.543002724647522, 0.02626923844218254]","[0.178677499294281, 0.46249330043792725, 0.006223530042916536]","[0.25273048877716064, 0.5377518534660339, 0.040197890251874924]","[0.28526610136032104, 0.5687229633331299, 0.07008534669876099]"
"[0.35517507791519165, 0.8447767496109009, 2.3511654489993816e-07]","[0.4908699691295624, 0.7466261386871338, -0.12135648727416992]","[0.5997229814529419, 0.5912109613418579, -0.1610151082277298]","[0.6808706521987915, 0.43620267510414124, -0.18283210694789886]","[0.7932878732681274, 0.3605760633945465, -0.1870591640472412]","[0.47745680809020996, 0.39370840787887573, -0.03729306161403656]","[0.44892987608909607, 0.23233641684055328, -0.08872901648283005]","[0.42440560460090637, 0.14211714267730713, -0.10647430270910263]","[0.40598025918006897, 0.044620513916015625, -0.113792784512043]","[0.36722561717033386, 0.4179357886314392, 0.00011228122457396239]","[0.3286421298980713, 0.3345351815223694, -0.04577505216002464]","[0.35393422842025757, 0.49334999918937683, -0.023537514731287956]","[0.40381088852882385, 0.505189061164856, 0.007537041325122118]","[0.2762121558189392, 0.45162636041641235, 0.014962784945964813]","[0.23044335842132568, 0.3670652210712433, -0.05372180789709091]","[0.2719388008117676, 0.5161945223808289, -0.01961538940668106]","[0.3206871747970581, 0.5264236927032471, 0.021789317950606346]","[0.19185975193977356, 0.4871920645236969, 0.018009964376688004]","[0.15088239312171936, 0.40670061111450195, -0.021539606153964996]","[0.19195759296417236, 0.5047629475593567, 0.002313078846782446]","[0.22406551241874695, 0.5421866774559021, 0.03144070878624916]"
"[0.5332010984420776, 0.8927797675132751, 3.110126556293835e-07]","[0.6318336725234985, 0.7223155498504639, -0.09999741613864899]","[0.6600200533866882, 0.5408939123153687, -0.12883485853672028]","[0.6642440557479858, 0.37630322575569153, -0.1403304785490036]","[0.734420895576477, 0.2665243148803711, -0.13806083798408508]","[0.44383084774017334, 0.42699694633483887, -0.027097756043076515]","[0.35017696022987366, 0.2764618992805481, -0.06073401868343353]","[0.2943779528141022, 0.18696823716163635, -0.08061865717172623]","[0.2343813180923462, 0.10816794633865356, -0.0960438996553421]","[0.35902121663093567, 0.4947935938835144, 0.001904904143884778]","[0.2975064516067505, 0.407645583152771, -0.030444301664829254]","[0.3950544595718384, 0.5410557389259338, -0.015640301629900932]","[0.4416390657424927, 0.5782503485679626, 0.0065475571900606155]","[0.2917969226837158, 0.5771034359931946, 0.013756541535258293]","[0.23219014704227448, 0.4973670244216919, -0.04386323317885399]","[0.3403300344944, 0.6172269582748413, -0.015523196198046207]","[0.3831576108932495, 0.6371378898620605, 0.020309876650571823]","[0.23975010216236115, 0.6676851511001587, 0.016919497400522232]","[0.17075398564338684, 0.5801535248756409, -0.013327598571777344]","[0.2609108090400696, 0.6491508483886719, 0.017657998949289322]","[0.30458205938339233, 0.6816321611404419, 0.04833020642399788]"
"[0.2807520627975464, 0.9216867089271545, 1.9863534816977335e-07]","[0.4803915023803711, 0.8272780179977417, -0.09464471787214279]","[0.633745551109314, 0.6851445436477661, -0.12888233363628387]","[0.7611405253410339, 0.5578175187110901, -0.15361304581165314]","[0.8739188313484192, 0.49261096119880676, -0.17139586806297302]","[0.46049249172210693, 0.4376663565635681, -0.027406759560108185]","[0.45197340846061707, 0.24550393223762512, -0.06824110448360443]","[0.43647637963294983, 0.134686678647995, -0.10249724984169006]","[0.4063407778739929, 0.03261348605155945, -0.1340663731098175]","[0.3404013216495514, 0.45701855421066284, -0.013224118389189243]","[0.30119502544403076, 0.3201942443847656, -0.08465207368135452]","[0.3255862593650818, 0.4878246784210205, -0.10368156433105469]","[0.35497933626174927, 0.5820545554161072, -0.10322806984186172]","[0.2278420627117157, 0.5140631794929504, -0.012850317172706127]","[0.18767502903938293, 0.4001901149749756, -0.09605168551206589]","[0.2313719391822815, 0.5565409660339355, -0.077027827501297]","[0.27363061904907227, 0.6352243423461914, -0.04707814380526543]","[0.13734102249145508, 0.593150794506073, -0.02080247551202774]","[0.09709283709526062, 0.4890899658203125, -0.07870818674564362]","[0.14065268635749817, 0.5955401659011841, -0.061361804604530334]","[0.19020363688468933, 0.6578335165977478, -0.039229124784469604]"
"[0.10561659932136536, 0.6787375807762146, 3.363880125561991e-07]","[0.28382572531700134, 0.7395654320716858, -0.10021421313285828]","[0.49005603790283203, 0.7213349342346191, -0.1436614990234375]","[0.667076051235199, 0.707785427570343, -0.1783667951822281]","[0.7952811121940613, 0.7408568263053894, -0.20921435952186584]","[0.5154446959495544, 0.417473167181015, -0.04714154079556465]","[0.6203814148902893, 0.26710012555122375, -0.09203623235225677]","[0.6807768940925598, 0.1614704132080078, -0.12140269577503204]","[0.7165734171867371, 0.06553447246551514, -0.14883869886398315]","[0.40770238637924194, 0.35261374711990356, -0.03582659363746643]","[0.4587303102016449, 0.23083505034446716, -0.11480775475502014]","[0.37240973114967346, 0.38058406114578247, -0.12785321474075317]","[0.34137770533561707, 0.47699859738349915, -0.11774501204490662]","[0.2865031957626343, 0.3257486820220947, -0.038814231753349304]","[0.3188328146934509, 0.22633658349514008, -0.13804137706756592]","[0.2562221884727478, 0.37894028425216675, -0.1206311360001564]","[0.24253329634666443, 0.4647144079208374, -0.0848398506641388]","[0.167637437582016, 0.32829025387763977, -0.049798037856817245]","[0.19365718960762024, 0.2377507984638214, -0.12400634586811066]","[0.16126295924186707, 0.35306522250175476, -0.1116073727607727]","[0.16221261024475098, 0.42860597372055054, -0.08819588273763657]"
"[0.19030848145484924, 0.6857321262359619, 4.627148371127987e-07]","[0.3443784713745117, 0.6860165596008301, -0.0949411541223526]","[0.5165665149688721, 0.6228286027908325, -0.1412392258644104]","[0.6842153072357178, 0.5902417302131653, -0.1771608293056488]","[0.8231774568557739, 0.6137754321098328, -0.20522457361221313]","[0.5102691650390625, 0.4132932126522064, -0.06040693074464798]","[0.5950846672058105, 0.24968762695789337, -0.10411510616540909]","[0.6479656100273132, 0.1423877477645874, -0.12007620930671692]","[0.6795982122421265, 0.052434444427490234, -0.13398249447345734]","[0.4040963649749756, 0.3694612383842468, -0.0427311472594738]","[0.4350161552429199, 0.28249818086624146, -0.10832353681325912]","[0.3660963177680969, 0.4317401349544525, -0.09709133952856064]","[0.3492899537086487, 0.5082536339759827, -0.07082846015691757]","[0.2862101197242737, 0.35834863781929016, -0.039250344038009644]","[0.3059435188770294, 0.30538034439086914, -0.11800099909305573]","[0.26871955394744873, 0.4459336996078491, -0.08510014414787292]","[0.27245569229125977, 0.5019702315330505, -0.04214010387659073]","[0.17759275436401367, 0.3696914315223694, -0.04363786429166794]","[0.19683486223220825, 0.3051091730594635, -0.09045201539993286]","[0.18187475204467773, 0.40429991483688354, -0.0642179325222969]","[0.1911659836769104, 0.4482056796550751, -0.03513501584529877]"
"[0.16708707809448242, 0.8310854434967041, 4.2501005736994557e-07]","[0.36931002140045166, 0.7970873117446899, -0.11522272974252701]","[0.5315561890602112, 0.7138301730155945, -0.1577623039484024]","[0.7017813920974731, 0.6244781017303467, -0.1805567890405655]","[0.8514326214790344, 0.5891578793525696, -0.19071821868419647]","[0.4731040596961975, 0.4644751250743866, -0.05717664584517479]","[0.5304399728775024, 0.2743946313858032, -0.10993088781833649]","[0.5681340098381042, 0.15515342354774475, -0.1360190063714981]","[0.5864907503128052, 0.05122765898704529, -0.15122613310813904]","[0.36253809928894043, 0.44678419828414917, -0.023535406216979027]","[0.38211238384246826, 0.3558022677898407, -0.07815954834222794]","[0.34792667627334595, 0.5256533622741699, -0.05493898317217827]","[0.34498897194862366, 0.5935752987861633, -0.018251193687319756]","[0.2458755373954773, 0.4544318616390228, -0.009938722476363182]","[0.2627664804458618, 0.3934428095817566, -0.09042775630950928]","[0.2481498122215271, 0.5520051717758179, -0.053828079253435135]","[0.2612943947315216, 0.586032509803772, -0.003949110396206379]","[0.1372772455215454, 0.48510247468948364, -0.0054589505307376385]","[0.15074291825294495, 0.40928587317466736, -0.04699348285794258]","[0.16122084856033325, 0.5243617296218872, -0.008095325902104378]","[0.1687643826007843, 0.5667864084243774, 0.03264571726322174]"
"[0.08170345425605774, 0.5761192440986633, 3.297019102177501e-09]","[0.22313448786735535, 0.6454758644104004, -0.0987284705042839]","[0.4664875268936157, 0.6400713920593262, -0.12932772934436798]","[0.6504706144332886, 0.6643538475036621, -0.1499565988779068]","[0.771787166595459, 0.7357375621795654, -0.16319184005260468]","[0.519670844078064, 0.4388622045516968, -0.07113267481327057]","[0.6528837084770203, 0.29401880502700806, -0.1296020895242691]","[0.7259039282798767, 0.20839938521385193, -0.1583232879638672]","[0.8050222992897034, 0.12555557489395142, -0.18327541649341583]","[0.4349255859851837, 0.3668144941329956, -0.060297973453998566]","[0.48359623551368713, 0.2818848490715027, -0.14374588429927826]","[0.37475740909576416, 0.39517590403556824, -0.15647245943546295]","[0.34410351514816284, 0.46732914447784424, -0.1517065316438675]","[0.3227384388446808, 0.31812503933906555, -0.06415551155805588]","[0.3471982479095459, 0.2528021037578583, -0.16612456738948822]","[0.25574979186058044, 0.3794010281562805, -0.15043959021568298]","[0.24813616275787354, 0.45220673084259033, -0.11943347752094269]","[0.21758383512496948, 0.28569746017456055, -0.07557836920022964]","[0.24880704283714294, 0.21619418263435364, -0.15056884288787842]","[0.19217246770858765, 0.3017101287841797, -0.1423991322517395]","[0.18620869517326355, 0.3611820340156555, -0.12433633208274841]"
