Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.4451446831226349, 0.8995546698570251, 1.309882122768613e-06]","[0.5889067053794861, 0.836467981338501, -0.07296878099441528]","[0.6684055924415588, 0.6943566799163818, -0.09031674265861511]","[0.5873181223869324, 0.5713008046150208, -0.10522713512182236]","[0.4591742157936096, 0.5369619727134705, -0.1173705980181694]","[0.5900753736495972, 0.47148972749710083, -0.019995935261249542]","[0.5870512127876282, 0.2932586669921875, -0.045993268489837646]","[0.5821856260299683, 0.1877237856388092, -0.07352957874536514]","[0.5714832544326782, 0.08984893560409546, -0.09943502396345139]","[0.49184590578079224, 0.4493717849254608, -0.02175513096153736]","[0.49201661348342896, 0.2599028944969177, -0.05553442984819412]","[0.50238037109375, 0.14381149411201477, -0.09541695564985275]","[0.5035338997840881, 0.046066731214523315, -0.12459733337163925]","[0.4061967134475708, 0.47780564427375793, -0.03242195397615433]","[0.3771827816963196, 0.3140603303909302, -0.10475891083478928]","[0.40455493330955505, 0.4073399007320404, -0.1283823549747467]","[0.41744500398635864, 0.5012902021408081, -0.12342904508113861]","[0.3212926685810089, 0.5443437099456787, -0.04888105392456055]","[0.30410143733024597, 0.41481274366378784, -0.12110619246959686]","[0.34292566776275635, 0.46361249685287476, -0.13250716030597687]","[0.3677079379558563, 0.542422890663147, -0.12455539405345917]"
"[0.4969322085380554, 0.8636857271194458, 1.544980364087678e-06]","[0.6196223497390747, 0.8267406821250916, -0.09035514295101166]","[0.6570789217948914, 0.6712731122970581, -0.12087854743003845]","[0.5426356196403503, 0.5831586122512817, -0.14286775887012482]","[0.41040170192718506, 0.5519813299179077, -0.1618606448173523]","[0.5773103833198547, 0.45983660221099854, -0.058909740298986435]","[0.5518491268157959, 0.27521243691444397, -0.104073666036129]","[0.5369425415992737, 0.16601666808128357, -0.13342216610908508]","[0.5209445953369141, 0.07390415668487549, -0.15454402565956116]","[0.4719104468822479, 0.44862788915634155, -0.05819078907370567]","[0.4521089196205139, 0.25188741087913513, -0.11175166070461273]","[0.4499438405036926, 0.1318317949771881, -0.1512511670589447]","[0.43572479486465454, 0.03324851393699646, -0.16965924203395844]","[0.38877546787261963, 0.4872538447380066, -0.06745482236146927]","[0.31875741481781006, 0.342486709356308, -0.17748691141605377]","[0.36071276664733887, 0.44094908237457275, -0.20991602540016174]","[0.3917466998100281, 0.5231320858001709, -0.19971422851085663]","[0.31704947352409363, 0.5676158666610718, -0.08098491281270981]","[0.2976526618003845, 0.5131842494010925, -0.19704759120941162]","[0.3572655916213989, 0.6035379767417908, -0.22045381367206573]","[0.40277302265167236, 0.6834390163421631, -0.21063782274723053]"
"[0.4348001778125763, 0.8611280918121338, 1.1848130725411465e-06]","[0.5659502744674683, 0.7846207022666931, -0.06851167231798172]","[0.6221423149108887, 0.6188548803329468, -0.07647517323493958]","[0.5368577837944031, 0.500464141368866, -0.07981602847576141]","[0.42960232496261597, 0.4663134813308716, -0.07845963537693024]","[0.597722053527832, 0.456498384475708, -0.012855099514126778]","[0.6157175302505493, 0.28199875354766846, -0.03991207480430603]","[0.6196672320365906, 0.17090830206871033, -0.06424961239099503]","[0.6202150583267212, 0.07200583815574646, -0.08440616726875305]","[0.5002405047416687, 0.45042884349823, -0.018349671736359596]","[0.51412433385849, 0.26846426725387573, -0.043957799673080444]","[0.5326855182647705, 0.1688709259033203, -0.07020474225282669]","[0.5428719520568848, 0.06552916765213013, -0.08688373863697052]","[0.4019622206687927, 0.4838370680809021, -0.03488187864422798]","[0.3927190899848938, 0.359878808259964, -0.11230582743883133]","[0.4179365932941437, 0.48794519901275635, -0.1255449801683426]","[0.42476046085357666, 0.5626203417778015, -0.10915881395339966]","[0.2990453839302063, 0.5470073223114014, -0.05675707012414932]","[0.30278414487838745, 0.44460079073905945, -0.12308933585882187]","[0.34062230587005615, 0.5250455737113953, -0.11811607331037521]","[0.3542722761631012, 0.5869931578636169, -0.09975817054510117]"
"[0.27864211797714233, 0.7543981671333313, 8.138752036757069e-07]","[0.4322667419910431, 0.7660917043685913, -0.06573039293289185]","[0.5673413276672363, 0.6466967463493347, -0.05766491964459419]","[0.5780540108680725, 0.503059983253479, -0.0429774709045887]","[0.5282852649688721, 0.396566778421402, -0.02397197298705578]","[0.6313943862915039, 0.51994389295578, 0.011774104088544846]","[0.7292926907539368, 0.37987735867500305, -0.004677770659327507]","[0.785321056842804, 0.2831494212150574, -0.02063337340950966]","[0.8291658759117126, 0.2059136927127838, -0.03285563737154007]","[0.5554064512252808, 0.46365681290626526, 0.012486910447478294]","[0.6636324524879456, 0.30914705991744995, -0.0024237355682998896]","[0.7240681052207947, 0.22212013602256775, -0.022739937528967857]","[0.7706989645957947, 0.1431553065776825, -0.03229207172989845]","[0.4599677324295044, 0.436935156583786, -0.0005200636223889887]","[0.5237594246864319, 0.3288846015930176, -0.07714228332042694]","[0.47494518756866455, 0.44424954056739807, -0.10288021713495255]","[0.44715797901153564, 0.5119788646697998, -0.09235600382089615]","[0.3480874001979828, 0.428552508354187, -0.01759730651974678]","[0.40981370210647583, 0.3462563157081604, -0.09582196176052094]","[0.3929470181465149, 0.4369763433933258, -0.10875367373228073]","[0.37493667006492615, 0.5036579966545105, -0.09995932877063751]"
"[0.2909724712371826, 0.7835419178009033, 1.1133121233797283e-06]","[0.4540509581565857, 0.7573544383049011, -0.06367836892604828]","[0.5844606161117554, 0.6250181198120117, -0.07002178579568863]","[0.5729480981826782, 0.4635276198387146, -0.0724724680185318]","[0.509802520275116, 0.35965868830680847, -0.07106466591358185]","[0.6276801228523254, 0.5419034361839294, 0.0015430215280503035]","[0.7356022000312805, 0.3932044506072998, -0.015743322670459747]","[0.79251629114151, 0.2965003550052643, -0.030292943120002747]","[0.8399359583854675, 0.21964427828788757, -0.042578741908073425]","[0.548835039138794, 0.4897666275501251, -0.0015705962432548404]","[0.6680082678794861, 0.3250467777252197, -0.02037479542195797]","[0.7390714287757874, 0.23380741477012634, -0.04447516053915024]","[0.7867928743362427, 0.1560075581073761, -0.05791691690683365]","[0.4556860625743866, 0.4706125259399414, -0.015746556222438812]","[0.5132814049720764, 0.3348844349384308, -0.09286648035049438]","[0.4904886484146118, 0.43222808837890625, -0.1264546662569046]","[0.4629136621952057, 0.5041164755821228, -0.12344033271074295]","[0.35311901569366455, 0.4699655771255493, -0.033170975744724274]","[0.39857128262519836, 0.3839871287345886, -0.11414322257041931]","[0.3855622708797455, 0.46711230278015137, -0.1330617219209671]","[0.36236250400543213, 0.5417599081993103, -0.12924377620220184]"
"[0.3192315399646759, 0.8341690301895142, 9.722901950226515e-07]","[0.48833736777305603, 0.7987205982208252, -0.0797424241900444]","[0.6031865477561951, 0.658381462097168, -0.07273907214403152]","[0.5721103549003601, 0.5134133696556091, -0.054797474294900894]","[0.48203569650650024, 0.4272224009037018, -0.032209303230047226]","[0.6362816095352173, 0.5198677182197571, 0.015476582571864128]","[0.7147470116615295, 0.3632247745990753, 0.004528481513261795]","[0.7529354095458984, 0.25691238045692444, -0.012467101216316223]","[0.7881778478622437, 0.17176315188407898, -0.02641281858086586]","[0.5503252148628235, 0.47152072191238403, 0.023433838039636612]","[0.6301271319389343, 0.2993384301662445, 0.02302059903740883]","[0.674730658531189, 0.19457921385765076, 0.004070020280778408]","[0.7109068036079407, 0.09554263949394226, -0.007264404091984034]","[0.4499245882034302, 0.45935893058776855, 0.014976134523749352]","[0.481283962726593, 0.34438955783843994, -0.04744303226470947]","[0.4525834918022156, 0.4657488763332367, -0.08507157862186432]","[0.4477575421333313, 0.5384938716888428, -0.08568764477968216]","[0.3375740647315979, 0.47466784715652466, 0.0005564529565162957]","[0.36873799562454224, 0.37712764739990234, -0.06773753464221954]","[0.37154504656791687, 0.465850293636322, -0.08718598634004593]","[0.3686477839946747, 0.539924681186676, -0.08602704107761383]"
"[0.21355295181274414, 0.7153983116149902, 5.580250785897078e-07]","[0.3667554259300232, 0.7556139230728149, -0.02818320132791996]","[0.5202036499977112, 0.6811740398406982, -0.031005121767520905]","[0.626353919506073, 0.5735836029052734, -0.042373474687337875]","[0.606939435005188, 0.4657665193080902, -0.051302239298820496]","[0.5619075894355774, 0.5160335302352905, 0.01719067618250847]","[0.6961877942085266, 0.399269700050354, -0.00012527525541372597]","[0.7728093862533569, 0.3170243501663208, -0.01553461141884327]","[0.8280133605003357, 0.24410921335220337, -0.031243493780493736]","[0.5179130434989929, 0.4553903341293335, -0.0018138446612283587]","[0.654880702495575, 0.2909671366214752, -0.03220884129405022]","[0.7540608644485474, 0.22315996885299683, -0.0601927787065506]","[0.8159008622169495, 0.16018244624137878, -0.07901287078857422]","[0.4559010863304138, 0.4244663715362549, -0.027470894157886505]","[0.5770573616027832, 0.294069766998291, -0.09213505685329437]","[0.5935256481170654, 0.40697231888771057, -0.11591687798500061]","[0.565979540348053, 0.4917287528514862, -0.1146683469414711]","[0.389400452375412, 0.40931469202041626, -0.05571623891592026]","[0.5116126537322998, 0.35292384028434753, -0.1194632276892662]","[0.5364880561828613, 0.4415932893753052, -0.1390630006790161]","[0.5146459341049194, 0.5216609239578247, -0.1418544054031372]"
"[0.5979053378105164, 0.8668303489685059, 9.229016768586007e-07]","[0.7035635113716125, 0.7778740525245667, -0.06901585310697556]","[0.7243109345436096, 0.6192482709884644, -0.0860980972647667]","[0.6206710338592529, 0.530304491519928, -0.10074811428785324]","[0.49595779180526733, 0.5185021758079529, -0.11404822766780853]","[0.5761486887931824, 0.43761146068573, -0.028427228331565857]","[0.5127034783363342, 0.2707190215587616, -0.06049494445323944]","[0.46653079986572266, 0.17224529385566711, -0.09139823168516159]","[0.42576339840888977, 0.0888027548789978, -0.11685603111982346]","[0.4800364375114441, 0.45495256781578064, -0.03107164055109024]","[0.4129197597503662, 0.2761545181274414, -0.06644101440906525]","[0.37568098306655884, 0.16247710585594177, -0.10652871429920197]","[0.33649688959121704, 0.07367262244224548, -0.13508468866348267]","[0.4130912125110626, 0.5112684965133667, -0.04232041537761688]","[0.3219793438911438, 0.3686051368713379, -0.11141791194677353]","[0.3718413710594177, 0.43291985988616943, -0.13761165738105774]","[0.41279464960098267, 0.5085139870643616, -0.13571414351463318]","[0.35366344451904297, 0.5965691208839417, -0.05904172733426094]","[0.28749555349349976, 0.4805860221385956, -0.12273798882961273]","[0.33068013191223145, 0.5092908143997192, -0.13343657553195953]","[0.3771722614765167, 0.567720353603363, -0.12750865519046783]"
"[0.4983006715774536, 0.8728988170623779, 9.162385481431556e-07]","[0.6204810738563538, 0.7524561285972595, -0.06040449067950249]","[0.6652258038520813, 0.5724692344665527, -0.06766131520271301]","[0.5707137584686279, 0.4568009674549103, -0.07401269674301147]","[0.4428445100784302, 0.42942166328430176, -0.07654407620429993]","[0.602175235748291, 0.4223344027996063, 0.010586143471300602]","[0.59653639793396, 0.2559911608695984, -0.0072181615978479385]","[0.578637957572937, 0.15519461035728455, -0.02550737001001835]","[0.5570460557937622, 0.06579074263572693, -0.04070592299103737]","[0.5093915462493896, 0.4324064254760742, 0.0023244721814990044]","[0.4981164038181305, 0.24693921208381653, -0.016421189531683922]","[0.4930405914783478, 0.14259999990463257, -0.04203040897846222]","[0.4739406704902649, 0.038678526878356934, -0.057571277022361755]","[0.4224420487880707, 0.4802667796611786, -0.017415475100278854]","[0.39848846197128296, 0.3757009506225586, -0.08926190435886383]","[0.4531012177467346, 0.4880981743335724, -0.11609753221273422]","[0.4820716679096222, 0.5573586821556091, -0.10920200496912003]","[0.33819884061813354, 0.5457248687744141, -0.041440729051828384]","[0.32823604345321655, 0.455422043800354, -0.1015496701002121]","[0.3854157030582428, 0.5280551910400391, -0.1059340164065361]","[0.42237913608551025, 0.5929325819015503, -0.09540020674467087]"
"[0.6711538434028625, 0.8104088306427002, 7.929542675810808e-07]","[0.7223113775253296, 0.6610856056213379, -0.05223366618156433]","[0.6719506978988647, 0.4824441075325012, -0.05436500534415245]","[0.5361310839653015, 0.42927810549736023, -0.05574062839150429]","[0.4142274856567383, 0.4682486057281494, -0.05472001060843468]","[0.5500441193580627, 0.3867177963256836, 0.010130397975444794]","[0.4583480954170227, 0.24682509899139404, -0.009954537265002728]","[0.3910624384880066, 0.16623720526695251, -0.03019169718027115]","[0.3333333730697632, 0.09928858280181885, -0.046561069786548615]","[0.4740757346153259, 0.438621461391449, -0.00016983704699669033]","[0.36883699893951416, 0.28538990020751953, -0.019745679572224617]","[0.3105098605155945, 0.1999560445547104, -0.04644026234745979]","[0.24691778421401978, 0.12050426006317139, -0.062345344573259354]","[0.4223325550556183, 0.5209883451461792, -0.020560234785079956]","[0.34894120693206787, 0.438340425491333, -0.09004364907741547]","[0.44387364387512207, 0.5093886852264404, -0.11589080095291138]","[0.5038560628890991, 0.5523824691772461, -0.10969913750886917]","[0.38271093368530273, 0.619859516620636, -0.04435007646679878]","[0.33150461316108704, 0.5480026602745056, -0.10557223856449127]","[0.4135476052761078, 0.5847721695899963, -0.11100535839796066]","[0.47684022784233093, 0.6200351715087891, -0.10118645429611206]"
